graph_index,label
949,1
1280,1
1443,2
943,2
129,2
539,0
347,2
962,0
955,0
559,2
813,2
64,2
1408,2
1400,0
623,1
1149,1
850,1
1261,2
637,2
1474,1
1463,0
942,1
579,0
318,2
383,1
1162,0
745,1
1488,2
144,1
825,1
225,2
339,2
1342,2
491,2
1327,0
1378,1
985,0
1336,0
889,1
15,0
256,0
786,1
1210,2
502,1
965,0
300,0
1250,0
7,2
1419,0
406,2
959,2
652,2
984,0
168,0
171,0
423,2
1428,0
826,2
192,1
338,1
983,0
1024,0
120,2
688,2
323,0
1078,2
1066,1
389,1
553,0
753,1
903,0
790,1
993,2
1374,2
1330,1
1049,1
894,2
1204,1
522,0
292,1
789,2
634,0
1061,0
470,1
755,0
526,1
1159,1
91,1
1005,1
1324,0
1377,2
619,0
465,0
1401,2
947,2
1080,0
1460,0
47,2
1164,2
128,1
1001,2
123,0
193,1
967,0
521,1
107,0
743,2
1198,1
1245,1
827,0
574,0
721,0
919,1
399,2
1483,1
1106,1
441,2
997,2
488,0
908,2
222,0
40,0
411,1
53,1
42,1
661,0
1230,0
132,0
566,2
390,1
78,0
334,1
695,2
335,0
1047,0
697,0
1471,2
710,0
111,0
931,1
1069,2
1344,1
1265,1
36,0
1175,1
1067,2
267,2
303,1
859,2
945,0
525,0
1361,0
817,2
1444,2
1453,1
867,1
1277,0
65,0
30,1
164,0
617,1
320,2
621,2
994,1
326,2
872,2
1392,1
1233,0
452,0
394,2
730,1
1287,1
768,2
378,0
1310,1
555,2
1354,0
937,1
1316,1
731,1
1065,1
493,0
906,2
1115,0
563,0
1472,1
424,0
587,2
638,2
1031,1
1397,2
1478,1
668,2
177,2
264,0
204,2
601,2
809,2
972,0
1124,2
1454,2
41,1
632,2
1412,2
1375,2
1103,0
538,1
1359,2
1157,2
259,2
1170,1
432,2
60,0
1003,2
622,1
1495,0
958,0
494,1
355,2
750,0
1255,2
1122,1
1329,2
1199,1
1155,0
1267,2
1121,1
797,1
1489,1
1402,1
10,2
1076,1
373,0
910,2
734,0
1288,1
131,0
670,1
814,0
940,0
1254,0
150,2
1346,0
467,1
666,1
1063,1
18,2
523,2
1045,0
1366,2
1410,0
1145,1
798,0
1221,1
301,0
866,0
848,0
173,0
232,1
1036,2
457,2
183,2
427,1
425,2
333,2
682,2
723,2
1082,0
500,1
1234,0
266,2
68,1
1113,0
1135,2
480,2
857,0
1016,1
294,2
1252,2
386,0
198,2
706,2
122,2
1099,2
1062,1
520,1
125,2
999,0
655,0
1417,1
681,1
934,2
1273,2
922,1
1321,0
547,2
1040,2
989,2
1187,1
769,0
501,0
899,2
397,0
365,0
45,2
1173,0
1237,1
1383,0
407,1
536,0
1493,2
14,2
606,2
61,1
998,2
227,1
381,0
1143,1
718,0
882,1
990,1
108,0
686,0
1476,1
732,1
282,1
1002,2
1,2
654,1
870,1
583,0
821,2
89,0
875,1
152,2
1192,1
787,0
1020,0
568,1
1247,1
748,1
537,0
724,2
1228,0
289,0
1300,2
505,1
1313,0
1060,2
1086,2
856,2
818,2
758,0
901,1
880,0
1322,0
490,2
570,2
392,0
393,0
715,1
1092,1
550,0
1435,2
377,1
1422,1
759,2
1450,2
1105,1
556,0
1107,0
1015,1
689,2
1309,1
163,2
747,1
1340,2
147,0
247,2
1152,1
694,1
685,2
1109,1
360,1
299,0
1023,2
251,2
893,1
80,0
815,0
1257,1
1070,0
1213,2
463,0
905,0
1194,2
582,0
868,0
771,2
364,2
400,0
631,0
977,0
687,1
315,1
1073,1
607,2
1284,1
980,2
1050,0
325,2
178,1
1232,1
1437,2
179,0
657,1
584,1
1225,1
642,0
479,2
643,0
12,1
969,1
430,0
1350,0
861,2
1301,0
451,1
1008,2
273,1
263,1
450,2
1371,2
1285,1
98,1
498,2
996,2
673,2
1186,2
55,1
517,2
1487,1
328,1
206,2
1462,1
1195,0
114,1
1077,2
1432,1
93,1
0,2
869,1
810,0
77,1
1459,0
245,2
436,2
838,0
591,2
145,2
412,0
307,2
269,1
1189,0
26,2
1420,1
863,2
690,2
711,1
593,0
1343,0
751,2
155,0
1039,2
100,0
1498,0
52,0
1347,1
210,0
1217,2
113,2
246,2
546,2
881,0
833,1
1482,2
1452,1
1353,0
1424,0
1074,2
297,1
803,1
1218,2
737,0
979,0
510,1
1399,0
783,1
59,1
1027,1
341,0
1154,0
924,2
1200,1
909,0
446,2
968,0
471,0
162,2
1315,2
862,0
1469,2
117,0
760,1
1396,0
981,0
599,1
1095,0
43,1
231,0
1486,2
713,2
356,1
1025,2
464,0
1146,0
1091,1
1197,0
414,0
986,1
806,2
1226,1
1421,0
1236,0
1193,0
255,2
780,0
362,2
831,1
1114,2
62,2
329,2
876,1
1144,2
704,2
1379,2
735,1
1018,2
726,0
1297,2
1150,1
597,0
1222,2
679,1
1014,1
271,1
469,1
702,1
603,0
552,1
395,0
740,1
361,0
462,1
209,2
954,0
1110,0
449,0
261,0
354,0
248,1
519,1
371,0
728,1
793,2
195,1
1386,1
1219,0
367,1
1393,0
434,0
116,0
1208,1
1243,2
1433,2
948,1
551,2
847,2
1364,0
143,0
1457,1
877,2
346,0
845,2
27,1
142,2
95,2
418,1
892,1
585,1
929,1
873,0
242,2
86,0
766,2
1163,2
1029,0
4,1
96,2
322,1
216,1
2,2
602,2
92,0
805,0
11,2
1108,1
1365,1
391,0
1461,0
509,2
1207,1
146,1
1333,1
201,2
1325,1
1054,0
1169,1
675,2
946,2
287,1
290,2
1098,0
56,0
408,0
422,0
1116,0
506,1
447,0
640,0
663,1
1337,0
1295,2
565,2
900,0
907,1
1439,0
133,0
888,0
366,0
596,0
370,1
887,2
691,2
375,2
1202,1
1484,0
800,2
749,0
153,0
987,0
167,0
660,1
8,0
277,0
240,2
1411,1
995,2
1266,0
970,1
616,1
1440,1
1449,1
588,2
819,0
913,1
1496,2
29,0
917,2
1097,1
1044,1
1384,2
516,2
473,2
196,0
478,0
1358,0
233,2
75,1
703,0
185,1
575,2
57,1
419,2
475,0
676,1
628,1
1251,1
224,2
44,2
988,0
1153,1
832,0
794,1
1416,0
811,0
1215,1
1205,1
262,1
765,0
841,0
1058,0
199,0
1021,2
135,2
1131,2
327,2
878,0
935,0
1326,0
159,2
9,2
1467,0
1338,2
1368,1
1051,0
426,0
1286,1
324,2
842,0
1214,2
1179,2
1140,0
340,2
1446,2
51,0
1270,1
816,2
1380,0
258,1
1312,0
126,2
1468,2
316,2
6,1
890,1
442,2
134,1
76,2
1088,1
158,0
530,1
285,0
306,1
744,0
298,1
1305,2
957,2
72,0
401,0
1445,1
978,1
772,1
648,1
1081,1
172,2
33,1
672,0
951,0
1426,0
1056,1
961,0
1442,0
649,0
288,2
739,2
241,2
84,0
982,0
1057,2
791,0
1303,2
1282,1
788,1
281,0
804,1
722,0
202,0
357,1
157,1
234,2
684,0
217,0
533,2
693,2
351,1
127,0
1148,2
67,1
25,1
186,2
920,0
540,1
636,0
1278,0
590,1
483,0
387,1
1430,2
184,2
611,1
319,0
1241,1
712,2
17,1
507,1
1028,1
1007,1
1413,1
175,0
871,2
950,2
112,2
569,2
545,2
218,1
807,1
781,0
1293,1
260,2
535,0
1480,1
207,2
963,2
1096,0
618,1
1118,2
799,2
567,2
1283,2
94,2
492,2
960,0
1004,2
212,1
630,1
305,0
754,0
720,1
736,1
1308,0
415,0
37,2
664,2
613,2
1289,2
32,2
1436,1
773,2
782,2
1306,0
1132,1
221,0
1334,2
22,0
971,0
380,0
342,2
886,2
345,1
1448,1
1043,1
118,1
472,1
855,0
1299,2
1151,0
528,1
1071,1
851,1
858,2
644,2
358,2
1126,1
884,0
444,0
1466,2
1010,1
671,2
374,1
181,0
729,2
1451,1
576,0
437,1
604,0
548,0
275,1
283,2
16,1
85,2
705,1
314,2
1184,0
1390,2
1348,2
1387,0
1032,0
1053,1
403,1
645,1
1352,0
272,0
762,2
1473,1
1176,0
382,2
237,0
1048,1
19,1
1123,1
639,2
598,2
1290,2
1238,2
1035,2
620,0
915,1
1084,1
719,0
268,0
795,2
1212,2
1345,2
571,0
1298,0
1041,0
23,1
66,1
254,2
249,1
286,2
1085,0
176,1
541,0
1172,0
166,1
1492,1
738,0
518,1
74,0
1158,1
136,0
1339,0
524,1
674,1
608,1
1427,1
700,0
484,0
956,1
573,1
321,1
531,2
1102,0
1479,2
921,0
223,2
476,0
698,0
914,1
633,0
203,0
13,0
1216,1
1128,2
236,2
544,2
402,2
1006,1
930,0
1271,0
1182,1
647,1
440,1
109,2
309,1
229,1
302,2
1382,1
291,2
63,2
853,0
1227,0
1475,0
1262,2
1275,2
1414,2
820,0
474,1
953,0
110,1
487,0
1362,1
105,2
3,1
1447,2
82,1
776,0
1190,2
1075,1
513,0
1055,2
1307,0
295,0
495,2
904,1
1203,2
614,1
170,0
1244,2
1497,2
119,0
239,0
1026,2
1178,2
1038,1
349,0
658,2
90,0
923,1
1367,2
1403,1
898,0
1188,0
605,0
35,1
1456,2
865,0
421,0
1441,1
1423,0
384,1
1127,0
586,1
991,1
1120,0
549,0
1166,0
140,0
103,1
933,2
557,2
1335,0
284,1
1314,0
1388,2
1101,1
928,0
683,2
453,1
1079,1
1302,2
1246,0
1220,1
1034,0
1181,2
1455,2
1341,0
5,0
653,1
1357,2
761,2
554,1
485,1
104,2
226,0
253,0
332,2
610,2
115,1
455,1
1331,2
1253,2
219,2
238,2
353,2
504,2
891,2
296,1
215,1
514,2
1240,2
1431,0
1291,1
1142,2
512,0
311,0
834,0
911,1
846,1
279,1
1465,2
641,2
182,2
828,2
1064,1
1087,2
952,1
497,1
409,0
1209,1
410,0
1438,0
1134,1
1373,0
1491,0
208,1
925,2
1090,1
578,2
742,0
1349,2
1201,1
46,1
1111,0
774,0
874,2
1276,2
966,1
1042,1
448,1
808,1
34,0
148,1
274,0
1165,2
1249,1
964,1
843,1
1059,1
669,1
461,2
680,2
1133,1
626,0
609,1
1281,1
83,0
1223,0
902,0
468,2
73,0
396,2
429,1
1425,0
1136,0
1481,1
1279,2
368,1
860,0
1356,1
265,1
97,2
250,2
154,1
1372,1
81,2
190,0
1415,2
31,2
1395,0
200,0
785,1
454,2
331,0
431,2
844,1
304,2
1490,2
1011,2
725,1
165,2
792,1
717,0
612,0
932,2
278,2
39,2
562,1
1196,0
49,0
1434,0
508,1
310,2
213,0
350,2
854,1
830,2
1391,1
