graph_index,label
31,4
242,4
541,4
376,1
16,0
93,1
346,2
488,2
226,5
532,5
73,2
244,5
199,1
194,5
457,5
177,0
547,1
361,5
38,5
505,2
563,4
417,5
366,2
356,5
172,3
515,2
371,5
387,3
597,1
27,4
176,3
501,3
549,5
19,5
333,5
508,3
395,3
314,0
233,4
265,2
270,0
373,2
330,3
348,3
582,2
427,0
289,3
398,0
181,5
155,0
564,4
4,1
312,5
109,0
466,1
195,2
533,3
163,0
385,0
231,3
459,4
266,0
413,3
349,3
92,1
472,2
318,5
578,4
524,1
230,2
369,2
377,2
279,1
422,2
12,0
246,0
245,3
54,2
79,5
517,1
284,4
426,5
359,4
520,3
49,4
68,3
253,4
441,2
87,4
197,0
261,3
342,5
458,1
156,1
518,5
189,1
22,0
509,1
238,4
131,4
499,3
449,0
30,0
302,2
259,4
23,4
276,3
538,5
404,2
35,3
102,4
439,1
100,4
85,4
311,0
543,2
423,2
148,1
519,3
579,3
116,0
391,2
596,3
326,2
237,5
202,4
382,5
594,5
555,3
208,5
51,2
138,5
263,1
10,3
516,4
136,2
542,1
26,0
337,3
504,0
137,1
118,5
317,4
323,4
456,0
559,4
303,1
510,0
465,0
213,5
448,5
435,1
425,1
227,3
514,3
351,4
367,5
264,4
390,0
528,1
203,4
285,4
63,1
207,1
47,4
474,4
180,5
184,2
134,2
412,4
166,4
121,1
140,5
254,3
442,5
6,4
316,2
158,5
257,5
157,2
581,5
185,3
258,2
143,3
186,2
354,4
374,0
357,1
48,1
490,5
497,2
322,1
587,3
126,1
103,4
560,1
503,3
198,3
481,5
598,0
320,3
325,1
296,0
24,5
62,1
71,5
37,3
588,0
70,4
39,3
262,5
0,5
568,1
416,5
331,1
168,3
50,3
565,1
389,2
595,1
315,5
464,5
477,5
491,2
589,1
99,4
403,0
41,0
544,2
106,0
299,2
287,4
535,2
548,2
273,0
243,4
498,2
574,5
494,3
309,2
480,2
241,1
218,4
383,4
584,3
113,0
468,3
82,4
150,4
384,0
124,2
44,0
562,0
502,0
478,4
108,5
408,2
188,5
500,4
364,3
402,4
561,0
399,3
13,3
298,4
365,4
290,5
540,1
411,2
127,0
240,5
5,3
268,4
300,5
191,0
352,0
120,5
56,2
96,0
280,2
182,5
60,5
576,5
216,0
8,2
347,2
381,2
552,3
65,0
61,1
222,4
577,1
511,3
43,0
3,1
141,0
21,1
224,5
586,5
375,5
67,4
546,1
145,4
52,3
277,4
84,0
479,4
583,2
392,1
46,4
215,3
247,1
437,4
66,1
420,3
421,0
179,4
445,5
447,2
211,4
123,2
250,0
455,3
536,1
98,1
122,2
353,1
42,5
72,0
239,1
368,5
569,1
432,5
164,2
234,3
9,4
539,3
297,2
15,5
355,2
232,5
554,3
90,0
294,1
217,5
388,1
493,0
461,3
451,4
175,3
492,4
450,4
221,4
308,1
506,3
196,3
161,4
386,2
119,2
205,0
132,4
328,5
305,1
570,0
460,5
475,1
147,3
252,0
88,1
522,2
370,3
288,2
171,4
414,4
590,1
2,2
405,3
396,4
40,5
75,0
170,0
476,1
358,3
434,3
487,3
135,4
545,4
531,2
225,1
527,2
393,0
525,0
28,2
125,5
394,3
36,1
183,4
192,3
360,2
17,3
419,0
255,5
206,0
438,0
29,1
530,4
142,2
485,3
482,1
344,1
471,4
269,2
453,0
571,4
53,2
235,0
209,0
20,1
446,5
335,0
114,1
428,2
462,0
407,2
430,2
324,1
301,5
57,0
115,3
74,4
473,0
210,1
454,5
321,1
248,3
272,0
32,4
339,2
223,4
110,1
97,3
236,1
18,5
336,0
267,0
160,0
329,0
149,3
111,0
293,0
162,2
409,1
484,2
572,5
59,5
513,3
201,2
14,2
470,4
33,1
173,1
363,1
433,0
278,5
429,3
144,1
128,3
95,0
174,0
319,1
249,3
112,5
566,3
599,2
130,2
133,5
406,3
567,2
200,2
