label,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,dim64,dim65,dim66,dim67,dim68,dim69,dim70,dim71,dim72,dim73,dim74,dim75,dim76,dim77,dim78,dim79,dim80,dim81,dim82,dim83,dim84,dim85,dim86,dim87,dim88,dim89,dim90,dim91,dim92,dim93,dim94,dim95,dim96,dim97,dim98,dim99,dim100,dim101,dim102,dim103,dim104,dim105,dim106,dim107,dim108,dim109,dim110,dim111,dim112,dim113,dim114,dim115,dim116,dim117,dim118,dim119,dim120,dim121,dim122,dim123,dim124,dim125,dim126,dim127
0,0.018567901,0.49499854,-0.4374333,-0.11139476,0.03808394,-0.19828497,0.46872595,-0.3034111,-0.086739495,0.028612524,0.08499721,-0.16919215,0.16865958,-0.25531918,-0.2504722,-0.33320567,0.41699886,0.26989505,-0.6255233,-0.30643147,0.12690689,-0.49372023,0.42370456,0.25680894,-0.15077177,0.27884692,-0.104141586,-0.08703172,0.09413944,-0.19751027,-0.02621013,-0.3362109,-0.20142,-0.10443698,0.27845314,-0.079541385,-0.3136549,0.4962914,-0.2599389,-0.21997795,-0.16697255,-0.17429322,-0.1528469,-0.20144875,0.52410436,0.4020776,0.11643293,0.0002413094,-0.20598266,-0.09079516,-0.17148682,0.19128995,-0.18977363,-0.2323297,0.37062234,-0.0809757,-0.18038304,0.16812669,-0.32935175,-0.09564532,0.32030523,-0.082441,-0.227029,0.26120418,-0.03803572,0.35766375,-0.21902668,0.5212608,-0.28646803,-0.36461115,0.09928345,0.31053978,0.19642152,0.0060114264,0.0015348913,0.06163259,-0.18268192,0.19956458,0.11537204,0.6268089,-0.40430143,-0.16807343,0.01577394,-0.15994722,0.16395277,0.04926446,0.25590083,-0.05838043,0.059243336,-0.1069586,0.34379986,0.18969315,-0.16009405,-0.040144518,0.25993907,0.32213876,-0.29868037,0.42197135,-0.30210122,-0.358547,0.16393259,-0.0555467,0.092246175,0.008727372,0.41971582,-0.081127316,-0.27987397,0.36810064,0.2775243,-0.14896207,-0.097727776,-0.12962721,-0.06469481,-0.1283961,0.030984744,-0.0014513507,-0.21093436,0.0035062432,-0.010373544,-0.17850745,0.25043684,0.034149893,-0.3587902,0.23112205,0.10668493,0.2241022,-0.19892348,-0.06370578
0,0.007628821,0.47194228,-0.37544626,-0.13057086,-0.002632469,-0.15228133,0.39835572,-0.2512273,-0.052805543,0.07103759,0.111467466,-0.13299713,0.14748402,-0.25662866,-0.24293257,-0.28855494,0.37099195,0.24134624,-0.5565311,-0.2735117,0.106415495,-0.4321131,0.34910345,0.21757564,-0.1504207,0.2784475,-0.07580017,-0.07557669,0.058273092,-0.16934596,-0.061472654,-0.27572724,-0.16646145,-0.13757993,0.24427366,-0.0593334,-0.34154892,0.41124058,-0.2630174,-0.21354924,-0.1313549,-0.14641967,-0.14284348,-0.16899519,0.43127498,0.35516116,0.0792125,-0.012412369,-0.19580609,-0.08903244,-0.16697423,0.19540487,-0.15171437,-0.23555976,0.31445688,-0.027748331,-0.1689723,0.1361704,-0.2932803,-0.10912131,0.32499427,-0.03687051,-0.20240676,0.21698207,0.0014505554,0.3375005,-0.18704084,0.46831343,-0.2615924,-0.36688972,0.07976164,0.2694921,0.18871017,0.002323009,0.027270336,0.02975601,-0.17910689,0.16100028,0.103512816,0.5627823,-0.33668894,-0.1570377,-0.004159078,-0.1842495,0.12115484,0.051383644,0.23190945,-0.07721777,0.068597585,-0.0771524,0.32605088,0.15991983,-0.15047872,-0.043650314,0.20679407,0.30624953,-0.29630548,0.40653607,-0.27447852,-0.3425957,0.14719474,-0.091986634,0.11234972,-0.0088294,0.36714196,-0.06828156,-0.25436908,0.35882494,0.25572112,-0.15363033,-0.100072,-0.10083003,-0.013941288,-0.18054608,0.028971702,0.01871749,-0.20303978,-0.014089927,0.015790548,-0.15761545,0.20678598,0.03624191,-0.30519262,0.20253548,0.04596468,0.16361097,-0.16901846,-0.032000758
0,0.018567901,0.49499854,-0.4374333,-0.11139476,0.03808394,-0.19828497,0.46872595,-0.3034111,-0.086739495,0.028612524,0.08499721,-0.16919215,0.16865958,-0.25531918,-0.2504722,-0.33320567,0.41699886,0.26989505,-0.6255233,-0.30643147,0.12690689,-0.49372023,0.42370456,0.25680894,-0.15077177,0.27884692,-0.104141586,-0.08703172,0.09413944,-0.19751027,-0.02621013,-0.3362109,-0.20142,-0.10443698,0.27845314,-0.079541385,-0.3136549,0.4962914,-0.2599389,-0.21997795,-0.16697255,-0.17429322,-0.1528469,-0.20144875,0.52410436,0.4020776,0.11643293,0.0002413094,-0.20598266,-0.09079516,-0.17148682,0.19128995,-0.18977363,-0.2323297,0.37062234,-0.0809757,-0.18038304,0.16812669,-0.32935175,-0.09564532,0.32030523,-0.082441,-0.227029,0.26120418,-0.03803572,0.35766375,-0.21902668,0.5212608,-0.28646803,-0.36461115,0.09928345,0.31053978,0.19642152,0.0060114264,0.0015348913,0.06163259,-0.18268192,0.19956458,0.11537204,0.6268089,-0.40430143,-0.16807343,0.01577394,-0.15994722,0.16395277,0.04926446,0.25590083,-0.05838043,0.059243336,-0.1069586,0.34379986,0.18969315,-0.16009405,-0.040144518,0.25993907,0.32213876,-0.29868037,0.42197135,-0.30210122,-0.358547,0.16393259,-0.0555467,0.092246175,0.008727372,0.41971582,-0.081127316,-0.27987397,0.36810064,0.2775243,-0.14896207,-0.097727776,-0.12962721,-0.06469481,-0.1283961,0.030984744,-0.0014513507,-0.21093436,0.0035062432,-0.010373544,-0.17850745,0.25043684,0.034149893,-0.3587902,0.23112205,0.10668493,0.2241022,-0.19892348,-0.06370578
0,0.018567901,0.49499854,-0.4374333,-0.11139476,0.03808394,-0.19828497,0.46872595,-0.3034111,-0.086739495,0.028612524,0.08499721,-0.16919215,0.16865958,-0.25531918,-0.2504722,-0.33320567,0.41699886,0.26989505,-0.6255233,-0.30643147,0.12690689,-0.49372023,0.42370456,0.25680894,-0.15077177,0.27884692,-0.104141586,-0.08703172,0.09413944,-0.19751027,-0.02621013,-0.3362109,-0.20142,-0.10443698,0.27845314,-0.079541385,-0.3136549,0.4962914,-0.2599389,-0.21997795,-0.16697255,-0.17429322,-0.1528469,-0.20144875,0.52410436,0.4020776,0.11643293,0.0002413094,-0.20598266,-0.09079516,-0.17148682,0.19128995,-0.18977363,-0.2323297,0.37062234,-0.0809757,-0.18038304,0.16812669,-0.32935175,-0.09564532,0.32030523,-0.082441,-0.227029,0.26120418,-0.03803572,0.35766375,-0.21902668,0.5212608,-0.28646803,-0.36461115,0.09928345,0.31053978,0.19642152,0.0060114264,0.0015348913,0.06163259,-0.18268192,0.19956458,0.11537204,0.6268089,-0.40430143,-0.16807343,0.01577394,-0.15994722,0.16395277,0.04926446,0.25590083,-0.05838043,0.059243336,-0.1069586,0.34379986,0.18969315,-0.16009405,-0.040144518,0.25993907,0.32213876,-0.29868037,0.42197135,-0.30210122,-0.358547,0.16393259,-0.0555467,0.092246175,0.008727372,0.41971582,-0.081127316,-0.27987397,0.36810064,0.2775243,-0.14896207,-0.097727776,-0.12962721,-0.06469481,-0.1283961,0.030984744,-0.0014513507,-0.21093436,0.0035062432,-0.010373544,-0.17850745,0.25043684,0.034149893,-0.3587902,0.23112205,0.10668493,0.2241022,-0.19892348,-0.06370578
0,0.06181782,0.47575983,-0.46743923,-0.14210388,0.04227978,-0.23031949,0.4814127,-0.2901018,-0.08800697,0.05097749,0.051348656,-0.14102101,0.13822861,-0.3252335,-0.29303205,-0.37218985,0.4463905,0.27667361,-0.6389327,-0.2923876,0.10383255,-0.50111604,0.47545242,0.27590966,-0.17201155,0.33466798,-0.124653436,-0.064649045,0.08710225,-0.16228674,-0.033558212,-0.3366785,-0.16907938,-0.057738528,0.3150341,-0.075523645,-0.3199443,0.5287312,-0.25309235,-0.18669662,-0.104828,-0.1720728,-0.19237626,-0.22054549,0.568807,0.40257782,0.11225947,0.022859871,-0.19981647,-0.10935269,-0.1795451,0.16994673,-0.22104363,-0.25819498,0.37026888,-0.07688962,-0.14804462,0.205119,-0.34442106,-0.13996741,0.36301202,-0.10872927,-0.23772237,0.3004064,-0.014368063,0.32749188,-0.26524112,0.54558355,-0.30216494,-0.39553195,0.090488054,0.3707343,0.23848023,-0.027569003,0.020420026,0.052062675,-0.22760502,0.19764891,0.11480842,0.6697893,-0.42708984,-0.16572222,0.00955309,-0.180841,0.16680157,0.10138722,0.31059545,-0.08810504,0.036155477,-0.039234135,0.32730097,0.20901477,-0.17023474,-0.007427551,0.2810623,0.3009155,-0.26574734,0.46846357,-0.36582807,-0.39358494,0.14906737,-0.03853643,0.11094445,0.03326972,0.44534045,-0.118928894,-0.2709853,0.40184587,0.2627009,-0.21455088,-0.09954173,-0.14732864,-0.10493712,-0.16472213,0.028189644,-0.08495063,-0.21155573,0.034020647,0.04204255,-0.1309244,0.2424506,0.024499036,-0.41402957,0.2864331,0.094724305,0.26109943,-0.21697684,-0.041382246
0,0.4122803,0.23209268,-0.6288653,-0.44898632,0.1673406,-0.35263723,0.5247981,-0.20186394,0.029096454,0.19073007,0.030316293,0.092655465,-0.18416128,-0.74011993,-0.5336689,-0.50928676,0.5121613,0.19989279,-0.5623745,-0.37879342,-0.04006876,-0.60474306,0.76641846,0.21556795,-0.38076398,0.70213133,-0.27962774,-0.0011445433,-0.022854999,0.14351188,-0.13492581,-0.2437534,0.20285344,0.2487085,0.62002474,0.053999633,-0.32142782,0.8259362,-0.20964947,0.0055111405,0.23048761,-0.26693428,-0.4104165,-0.500214,0.87737465,0.33606604,0.101767845,-0.07139138,-0.22840379,-0.5379153,-0.24475744,-0.117411,-0.33127505,-0.37714416,0.23988317,0.016059056,0.21051024,0.49731323,-0.42929715,-0.42312294,0.7243616,-0.40649927,-0.1555993,0.5599172,0.3112681,0.1695553,-0.67854637,0.67316055,-0.49485084,-0.48147398,0.13245863,0.61133224,0.6778699,-0.29166475,0.23344424,0.018351763,-0.6108348,0.2655341,0.048619494,0.7971417,-0.72116613,-0.16450931,-0.11985952,-0.39047414,0.1438874,0.42398983,0.6145276,-0.3836834,-0.1021022,0.3724949,0.23988342,0.32491332,-0.19757259,0.39082468,0.46472418,0.15898184,-0.08438215,0.8396431,-0.81332266,-0.6416174,0.0043618903,0.0019827485,0.34658897,0.41465148,0.73637134,-0.4019937,-0.26160783,0.7773344,0.15075026,-0.646399,-0.27375233,-0.19041444,-0.336012,-0.50073135,-0.10075245,-0.70177996,-0.2546972,0.43168464,0.35672128,0.15114447,0.09783896,-0.17794287,-0.72252905,0.79749465,-0.03533338,0.3718542,-0.123012975,0.13655749
0,0.018567901,0.49499854,-0.4374333,-0.11139476,0.03808394,-0.19828497,0.46872595,-0.3034111,-0.086739495,0.028612524,0.08499721,-0.16919215,0.16865958,-0.25531918,-0.2504722,-0.33320567,0.41699886,0.26989505,-0.6255233,-0.30643147,0.12690689,-0.49372023,0.42370456,0.25680894,-0.15077177,0.27884692,-0.104141586,-0.08703172,0.09413944,-0.19751027,-0.02621013,-0.3362109,-0.20142,-0.10443698,0.27845314,-0.079541385,-0.3136549,0.4962914,-0.2599389,-0.21997795,-0.16697255,-0.17429322,-0.1528469,-0.20144875,0.52410436,0.4020776,0.11643293,0.0002413094,-0.20598266,-0.09079516,-0.17148682,0.19128995,-0.18977363,-0.2323297,0.37062234,-0.0809757,-0.18038304,0.16812669,-0.32935175,-0.09564532,0.32030523,-0.082441,-0.227029,0.26120418,-0.03803572,0.35766375,-0.21902668,0.5212608,-0.28646803,-0.36461115,0.09928345,0.31053978,0.19642152,0.0060114264,0.0015348913,0.06163259,-0.18268192,0.19956458,0.11537204,0.6268089,-0.40430143,-0.16807343,0.01577394,-0.15994722,0.16395277,0.04926446,0.25590083,-0.05838043,0.059243336,-0.1069586,0.34379986,0.18969315,-0.16009405,-0.040144518,0.25993907,0.32213876,-0.29868037,0.42197135,-0.30210122,-0.358547,0.16393259,-0.0555467,0.092246175,0.008727372,0.41971582,-0.081127316,-0.27987397,0.36810064,0.2775243,-0.14896207,-0.097727776,-0.12962721,-0.06469481,-0.1283961,0.030984744,-0.0014513507,-0.21093436,0.0035062432,-0.010373544,-0.17850745,0.25043684,0.034149893,-0.3587902,0.23112205,0.10668493,0.2241022,-0.19892348,-0.06370578
0,0.41228026,0.23209265,-0.62886524,-0.44898635,0.16734055,-0.35263717,0.52479804,-0.20186391,0.029096432,0.1907301,0.030316293,0.092655435,-0.18416123,-0.74011993,-0.5336689,-0.5092868,0.51216125,0.19989282,-0.5623745,-0.37879336,-0.04006879,-0.60474306,0.7664184,0.21556795,-0.38076392,0.7021313,-0.27962768,-0.0011446029,-0.022854999,0.14351188,-0.13492578,-0.24375331,0.20285343,0.24870847,0.6200247,0.053999625,-0.32142782,0.82593596,-0.20964944,0.0055111405,0.23048763,-0.26693422,-0.41041645,-0.50021404,0.87737453,0.336066,0.10176783,-0.07139137,-0.22840382,-0.5379152,-0.24475746,-0.11741102,-0.33127505,-0.37714413,0.23988314,0.016059086,0.21051022,0.49731314,-0.4292971,-0.4231229,0.72436154,-0.40649927,-0.15559936,0.55991703,0.31126806,0.16955529,-0.67854637,0.6731605,-0.4948508,-0.48147398,0.13245861,0.61133224,0.6778699,-0.29166475,0.23344426,0.018351734,-0.6108347,0.265534,0.048619524,0.79714155,-0.72116613,-0.16450931,-0.11985953,-0.39047408,0.14388737,0.4239897,0.6145276,-0.38368335,-0.10210218,0.37249485,0.23988342,0.3249133,-0.19757259,0.39082465,0.46472412,0.15898181,-0.08438215,0.8396431,-0.81332266,-0.64161736,0.00436192,0.0019827783,0.346589,0.41465142,0.7363712,-0.40199366,-0.26160783,0.7773344,0.15075023,-0.646399,-0.27375227,-0.19041438,-0.33601195,-0.5007314,-0.10075245,-0.70177984,-0.2546972,0.43168452,0.35672122,0.15114439,0.09783896,-0.17794287,-0.72252893,0.7974946,-0.03533338,0.37185413,-0.123013005,0.13655743
0,0.0076288097,0.47194228,-0.37544614,-0.13057083,-0.0026324093,-0.15228133,0.39835572,-0.2512273,-0.052805513,0.071037605,0.11146742,-0.1329971,0.14748402,-0.25662863,-0.24293254,-0.28855497,0.37099195,0.24134624,-0.5565311,-0.2735117,0.10641551,-0.43211308,0.34910345,0.21757564,-0.15042067,0.27844748,-0.07580014,-0.07557666,0.058273047,-0.16934596,-0.061472654,-0.2757272,-0.16646144,-0.13757995,0.24427366,-0.059333414,-0.34154892,0.41124058,-0.26301742,-0.21354924,-0.13135487,-0.14641967,-0.14284348,-0.16899519,0.43127486,0.35516113,0.07921249,-0.012412362,-0.19580604,-0.08903244,-0.16697422,0.19540489,-0.15171434,-0.23555982,0.31445688,-0.027748302,-0.1689723,0.13617037,-0.29328036,-0.10912129,0.3249942,-0.03687048,-0.20240673,0.216982,0.001450574,0.33750045,-0.18704084,0.46831343,-0.2615924,-0.36688972,0.07976164,0.26949206,0.18871014,0.0023230314,0.027270325,0.029756032,-0.17910683,0.16100031,0.10351285,0.5627823,-0.33668894,-0.15703773,-0.004159063,-0.18424949,0.12115487,0.051383644,0.23190942,-0.07721776,0.068597585,-0.07715238,0.32605088,0.1599198,-0.15047872,-0.04365035,0.20679407,0.30624956,-0.29630548,0.40653607,-0.27447852,-0.34259573,0.14719474,-0.091986686,0.112349704,-0.008829385,0.367142,-0.06828153,-0.25436908,0.35882488,0.2557211,-0.15363038,-0.10007202,-0.10083002,-0.013941258,-0.18054608,0.02897172,0.018717512,-0.20303978,-0.014089912,0.015790585,-0.15761545,0.20678598,0.03624191,-0.30519256,0.20253545,0.045964666,0.16361097,-0.16901846,-0.032000802
0,0.09567039,0.5318988,-0.5080137,-0.2344532,0.0009099245,-0.23726048,0.48390907,-0.26360944,-0.069802284,0.1451548,0.04541278,-0.11428614,0.12805314,-0.4789538,-0.38354188,-0.398083,0.5081353,0.32883978,-0.6914537,-0.29661244,0.050588444,-0.50749665,0.4925601,0.3244471,-0.17665921,0.3830762,-0.13977933,-0.033273563,0.07608999,-0.12396221,-0.093017824,-0.3233776,-0.09298523,-0.04678908,0.3539824,-0.07686825,-0.4204802,0.5688639,-0.27015713,-0.16347331,-0.053552717,-0.19449037,-0.22561225,-0.21624114,0.56858504,0.3870247,0.09571158,0.06206566,-0.18805182,-0.14855836,-0.17822337,0.16683757,-0.22195564,-0.3294656,0.3842963,-0.020247415,-0.17054786,0.181298,-0.38840625,-0.23714633,0.44248706,-0.08564705,-0.27484867,0.32187018,0.05992353,0.33111453,-0.30092075,0.615551,-0.33271617,-0.4598754,0.07938403,0.43447345,0.31128132,-0.04656501,0.083172545,0.030771196,-0.28748485,0.1997391,0.060673773,0.75733995,-0.39191115,-0.18632367,-0.03472382,-0.25124824,0.14744523,0.15419917,0.357958,-0.14088444,0.031380303,0.034163363,0.34158278,0.2246655,-0.21731925,0.0010060593,0.29188734,0.2919454,-0.27195576,0.56033546,-0.4456435,-0.46038815,0.1593352,-0.029745534,0.14637534,0.05511117,0.47267216,-0.1334318,-0.31206506,0.45402655,0.28893164,-0.2808609,-0.13846605,-0.17799094,-0.12950657,-0.2608385,0.010807045,-0.12340704,-0.26004863,0.05315031,0.103689626,-0.09244878,0.21931091,0.038764812,-0.45505896,0.368101,0.045431048,0.27023062,-0.2280745,0.0058815703
