graph_index,label
31,3
242,5
541,1
376,1
16,4
93,0
346,3
488,3
226,4
532,5
73,0
244,3
199,0
194,1
457,4
177,2
547,0
361,5
38,1
505,5
563,4
417,2
366,0
356,1
172,4
515,1
371,2
387,3
597,2
27,2
176,5
501,2
549,0
19,4
333,0
508,1
395,1
314,2
233,3
265,1
270,0
373,4
330,1
348,4
582,2
427,4
289,5
398,5
181,5
155,5
564,4
4,0
312,0
109,3
466,2
195,5
533,3
163,2
385,1
231,5
459,5
266,3
413,5
349,0
92,4
472,3
318,4
578,5
524,0
230,0
369,1
377,4
279,5
422,5
12,3
246,1
245,1
54,1
79,5
517,0
284,1
426,3
359,5
520,4
49,0
68,0
253,5
441,2
87,4
197,4
261,5
342,1
458,0
156,5
518,1
189,4
22,2
509,1
238,4
131,1
499,2
449,1
30,5
302,5
259,2
23,2
276,4
538,1
404,5
35,4
102,3
439,0
100,4
85,4
311,4
543,0
423,1
148,5
519,0
579,1
116,3
391,3
596,2
326,1
237,2
202,5
382,1
594,4
555,5
208,4
51,0
138,4
263,1
10,2
516,3
136,4
542,0
26,2
337,0
504,3
137,5
118,3
317,3
323,0
456,5
559,5
303,0
510,0
465,2
213,3
448,3
435,0
425,1
227,4
514,3
351,2
367,1
264,4
390,3
528,0
203,5
285,4
63,1
207,1
47,1
474,2
180,1
184,4
134,0
412,0
166,5
121,1
140,5
254,3
442,2
6,0
316,3
158,1
257,3
157,5
581,0
185,4
258,2
143,1
186,3
354,3
374,4
357,3
48,4
490,3
497,5
322,4
587,4
126,4
103,4
560,3
503,0
198,2
481,0
598,2
320,1
325,3
296,4
24,0
62,4
71,1
37,2
588,2
70,4
39,0
262,1
0,2
568,3
416,3
331,2
168,1
50,5
565,5
389,2
595,3
315,3
464,2
477,2
491,4
589,4
99,2
403,2
41,1
544,4
106,2
299,0
287,5
535,3
548,5
273,4
243,5
498,2
574,3
494,0
309,5
480,0
241,5
218,0
383,1
584,2
113,0
468,3
82,4
150,2
384,1
124,0
44,4
562,0
502,5
478,5
108,2
408,2
188,5
500,4
364,1
402,0
561,4
399,2
13,3
298,5
365,0
290,4
540,5
411,4
127,0
240,5
5,1
268,5
300,4
191,0
352,3
120,1
56,1
96,2
280,2
182,0
60,4
576,3
216,4
8,3
347,2
381,1
552,3
65,1
61,5
222,3
577,1
511,4
43,5
3,0
141,2
21,5
224,3
586,3
375,4
67,1
546,1
145,5
52,5
277,5
84,3
479,2
583,4
392,2
46,5
215,2
247,0
437,2
66,2
420,1
421,2
179,5
445,4
447,5
211,3
123,2
250,3
455,5
536,0
98,1
122,4
353,3
42,1
72,4
239,3
368,2
569,2
432,2
164,4
234,3
9,0
539,2
297,4
15,3
355,0
232,0
554,1
90,5
294,2
217,1
388,5
493,0
461,0
451,3
175,1
492,0
450,3
221,1
308,3
506,0
196,2
161,0
386,2
119,4
205,0
132,5
328,2
305,5
570,3
460,1
475,3
147,4
252,4
88,5
522,2
370,1
288,3
171,2
414,1
590,0
2,0
405,5
396,2
40,1
75,0
170,5
476,5
358,3
434,5
487,0
135,0
545,2
531,2
225,1
527,4
393,1
525,0
28,3
125,2
394,3
36,3
183,4
192,1
360,1
17,0
419,4
255,2
206,3
438,3
29,4
530,2
142,3
485,5
482,2
344,5
471,1
269,3
453,2
571,3
53,0
235,1
209,3
20,4
446,3
335,2
114,4
428,0
462,1
407,5
430,3
324,4
301,5
57,4
115,1
74,1
473,3
210,3
454,5
321,0
248,0
272,3
32,3
339,2
223,5
110,1
97,2
236,5
18,0
336,3
267,1
160,5
329,0
149,2
111,0
293,1
162,2
409,5
484,1
572,0
59,1
513,0
201,5
14,1
470,1
33,1
173,5
363,0
433,0
278,2
429,2
144,4
128,4
95,2
174,3
319,5
249,4
112,4
566,0
599,3
130,4
133,2
406,0
567,4
200,4
