label,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,dim64,dim65,dim66,dim67,dim68,dim69,dim70,dim71,dim72,dim73,dim74,dim75,dim76,dim77,dim78,dim79,dim80,dim81,dim82,dim83,dim84,dim85,dim86,dim87,dim88,dim89,dim90,dim91,dim92,dim93,dim94,dim95,dim96,dim97,dim98,dim99,dim100,dim101,dim102,dim103,dim104,dim105,dim106,dim107,dim108,dim109,dim110,dim111,dim112,dim113,dim114,dim115,dim116,dim117,dim118,dim119,dim120,dim121,dim122,dim123,dim124,dim125,dim126,dim127
2,0.20537614822387695,0.3288920521736145,0.0,0.2740045189857483,0.3436916470527649,0.0,0.0,0.0,0.3054690659046173,0.37513917684555054,0.22113603353500366,0.2251734882593155,0.0,0.7373282313346863,0.47625380754470825,0.28022271394729614,0.0,0.2414533793926239,0.0,0.05757981166243553,0.21912914514541626,0.0,0.0,0.11903766542673111,0.25462186336517334,0.1591569036245346,0.5752938389778137,0.0,0.0998426303267479,0.0,0.11713376641273499,0.0,0.5633750557899475,0.2088148444890976,0.1519671380519867,0.012981640174984932,0.04119908809661865,0.6651179790496826,0.5593952536582947,0.5874624848365784,0.0,0.032305799424648285,0.0,0.0,0.2922394871711731,0.0,0.0,0.6818904280662537,0.10830336064100266,0.0,0.05636134371161461,0.31892651319503784,0.6489287614822388,0.11569256335496902,0.0,0.3145637512207031,0.45684465765953064,0.2936481535434723,0.7173012495040894,0.0,0.22681890428066254,0.284309059381485,0.0,0.0,0.0,0.0,0.0,0.5804792046546936,0.15843535959720612,0.0,0.27965039014816284,0.0,0.31813427805900574,0.0,0.5716984868049622,0.30846139788627625,0.03498862683773041,0.0,0.0,0.1845189779996872,0.23415014147758484,0.02750876359641552,0.16005979478359222,0.22637242078781128,0.05431143194437027,0.22238373756408691,0.0,0.2709977924823761,0.0,0.20027819275856018,0.09162689745426178,0.26915442943573,0.0,0.14765572547912598,0.33194079995155334,0.0,0.5137113928794861,0.18750937283039093,0.0,0.567024290561676,0.0,0.47945255041122437,0.4057929217815399,0.0,0.19366389513015747,0.0,0.0,0.0,0.34831830859184265,0.26796701550483704,0.040666259825229645,0.0,0.15365414321422577,0.083612360060215,0.09439118206501007,0.0,0.0,0.5636115074157715,0.0,0.0,0.06721121817827225,0.0,0.27675509452819824,0.032614387571811676,0.19434745609760284,0.0,0.0,0.0
0,0.10106486827135086,0.4064440429210663,0.0,0.18799981474876404,0.49790531396865845,0.0,0.0,0.0,0.40742233395576477,0.36200177669525146,0.25563541054725647,0.10753490030765533,0.0,0.8822604417800903,0.6134015917778015,0.0,0.0,0.13634856045246124,0.0,0.0,0.20283840596675873,0.0,0.0,0.0,0.22207459807395935,0.0,0.6575100421905518,0.0,0.0,0.0,0.06039584428071976,0.0,0.5575390458106995,0.07809524983167648,0.0,0.0,0.0,0.6789829730987549,0.5542345643043518,0.6626775860786438,0.0,0.0,0.0,0.0,0.26872992515563965,0.0,0.0,0.8526878952980042,0.0,0.0,0.0,0.1918201446533203,0.7742800712585449,0.029858307912945747,0.0,0.3109457194805145,0.5227755904197693,0.2292640507221222,0.7013334631919861,0.0,0.1414833515882492,0.3939984440803528,0.0,0.0,0.0,0.0,0.0,0.40505334734916687,0.0,0.0,0.2376375049352646,0.0,0.4689304530620575,0.0,0.6924386620521545,0.28768599033355713,0.09240741282701492,0.0,0.0,0.11227820813655853,0.08861574530601501,0.07774490118026733,0.04591265693306923,0.21639741957187653,0.0,0.0699843242764473,0.0,0.25213149189949036,0.0,0.2012183517217636,0.0,0.1284024864435196,0.0,0.0,0.40812137722969055,0.0,0.6207089424133301,0.3221310079097748,0.0,0.6444122791290283,0.0,0.5399296879768372,0.5402505993843079,0.0,0.053958646953105927,0.0,0.0,0.0,0.3606548011302948,0.2484375536441803,0.1180080696940422,0.0,0.0,0.0,0.037140414118766785,0.0,0.0,0.7396212816238403,0.0,0.0,0.0,0.0,0.2570781409740448,0.0,0.0,0.0,0.0,0.0
2,0.34622523188591003,0.3249182105064392,0.0,0.4668867290019989,0.23455341160297394,0.0,0.33439314365386963,0.0,0.3037739396095276,0.30665022134780884,0.15345536172389984,0.40671685338020325,0.0,0.45184803009033203,0.23403708636760712,0.7788622379302979,0.00024013122310861945,0.5573667287826538,0.007616597227752209,0.10238661617040634,0.29110944271087646,0.32906875014305115,0.011477158404886723,0.4889150559902191,0.3477044999599457,0.2568815350532532,0.2985190749168396,0.0,0.17204397916793823,0.0,0.2698901891708374,0.0009836702374741435,0.5378530025482178,0.30831241607666016,0.24931210279464722,0.09507408738136292,0.804465115070343,0.5598284006118774,0.4948449730873108,0.36262306571006775,0.0056217429228127,0.10129471868276596,0.0,0.540257453918457,0.37658044695854187,0.012099006213247776,0.0,0.30314263701438904,0.19391575455665588,0.01709560677409172,0.059659916907548904,0.6385222673416138,0.3894071877002716,0.2648537755012512,0.3992740511894226,0.24263602495193481,0.2853354215621948,0.3674755096435547,0.6405400037765503,0.0,0.3263583481311798,0.33354294300079346,0.3771573305130005,0.0,0.12103096395730972,0.0,0.015953224152326584,0.6502137780189514,0.2618952691555023,0.0,0.30261650681495667,0.0054885949939489365,0.1538245528936386,0.0,0.4542157053947449,0.2851443886756897,0.04615360125899315,0.009562299586832523,0.004688134416937828,0.2744039297103882,0.36450642347335815,0.029414724558591843,0.3535555899143219,0.28712087869644165,0.7953056693077087,0.5601722598075867,0.0,0.3534480929374695,0.0009936700807884336,0.19815336167812347,0.4455025792121887,0.571017324924469,0.01244574598968029,0.20903494954109192,0.2642987072467804,0.0,0.20805087685585022,0.043638549745082855,0.26687678694725037,0.35766106843948364,0.0,0.26253363490104675,0.4177221357822418,0.38550788164138794,0.5773331522941589,0.24688729643821716,0.0,0.0,0.25852811336517334,0.40089887380599976,0.03832734003663063,0.0300170686095953,0.2517872750759125,0.1283320039510727,0.26156824827194214,0.0,0.010333025828003883,0.20559673011302948,0.0,0.0,0.15969297289848328,0.03498901426792145,0.3747747242450714,0.09953255206346512,0.31107351183891296,0.15619970858097076,0.0212943647056818,0.010900018736720085
2,0.3882825970649719,0.13571345806121826,0.0,0.05982711538672447,0.10390959680080414,0.0,0.0,0.0,0.026774989441037178,0.5277195572853088,0.25316354632377625,0.4422149062156677,0.0,0.9325016736984253,0.34256383776664734,0.0,0.0,0.0,0.0,0.0,0.4180600941181183,0.0,0.0,0.0,0.3992426097393036,0.2544841468334198,0.6655383706092834,0.0,0.1724260002374649,0.0,0.05338289961218834,0.0,0.8780254125595093,0.36023619771003723,0.16513459384441376,0.0,0.0,1.0479001998901367,0.8471032381057739,0.6942341327667236,0.0,0.0,0.0,0.0,0.598283588886261,0.0,0.0,0.758720874786377,0.23209026455879211,0.0,0.0,0.06254018098115921,0.8227547407150269,0.22169552743434906,0.0,0.39583584666252136,0.3888140320777893,0.505119264125824,1.145072102546692,0.0,0.37954047322273254,0.4303157925605774,0.0,0.0,0.0,0.0,0.0,1.049911379814148,0.2154029756784439,0.0,0.39536455273628235,0.0,0.115421824157238,0.0,0.8430472612380981,0.44050782918930054,0.0,0.0,0.0,0.35475948452949524,0.4033944010734558,0.0,0.2950086295604706,0.46228891611099243,0.0,0.0,0.0,0.5002194046974182,0.0,0.19959233701229095,0.0,0.0,0.0,0.07544153183698654,0.22190192341804504,0.0,0.49085134267807007,0.09866391867399216,0.0,0.6726970672607422,0.0,0.5550318360328674,0.6570696234703064,0.0,0.0,0.0,0.0,0.0,0.4291558861732483,0.09993952512741089,0.0,0.060037679970264435,0.1947147697210312,0.0,0.0,0.0,0.0,0.42945292592048645,0.0,0.0,0.11983641237020493,0.0,0.1054002046585083,0.0,0.29795727133750916,0.0,0.0,0.0
1,0.0,0.6278397440910339,0.0,0.43478432297706604,0.7578321099281311,0.0,0.0,0.0,0.6685205101966858,0.1205858513712883,0.18626509606838226,0.0,0.0,0.4703677296638489,0.7407404184341431,0.38575229048728943,0.0,0.652651846408844,0.0,0.01854894310235977,0.0879717469215393,0.10757333785295486,0.004924928769469261,0.49607229232788086,0.11871922761201859,0.049875613301992416,0.48644372820854187,0.0,0.019098076969385147,0.0,0.12060730904340744,0.0,0.11014772206544876,0.0805685743689537,0.045862723141908646,0.00032087042927742004,0.10772967338562012,0.1148962676525116,0.10256341099739075,0.4347233474254608,0.0,0.0,0.0,0.0,0.10298416018486023,0.0,0.0,0.6467401385307312,0.01814323663711548,0.0,0.026540469378232956,0.5183367133140564,0.4549964964389801,0.00030282296938821673,0.0943305715918541,0.1811840534210205,0.5430238842964172,0.03485216200351715,0.10918159037828445,0.0,0.0,0.13654707372188568,0.14535216987133026,0.0,0.0,0.0,0.0,0.0,0.05508310720324516,0.0,0.052926041185855865,0.0,0.6386575102806091,0.0,0.17906266450881958,0.08550924807786942,0.2479645162820816,0.0,0.0,0.0624123252928257,0.09405206888914108,0.2369004786014557,0.0,0.07247008383274078,0.24682952463626862,0.5862998962402344,0.0,0.11459077149629593,0.0,0.1901870220899582,0.4828101098537445,0.45591747760772705,0.0,0.06749901175498962,0.5356465578079224,0.0,0.569210946559906,0.4158087968826294,0.04896683618426323,0.4200805425643921,0.0,0.4020911455154419,0.16294513642787933,0.13683106005191803,0.6283785700798035,0.05588829889893532,0.0,0.0,0.23716787993907928,0.44659262895584106,0.2739579379558563,0.0,0.042649999260902405,0.039922475814819336,0.4289017617702484,0.0,0.0,0.7821897268295288,0.0,0.0,0.0021187046077102423,0.0,0.4276833236217499,0.0,0.0687079206109047,0.0,0.004929333459585905,0.013168453238904476
0,0.0,0.6889066100120544,0.0,0.5820031762123108,0.7704259753227234,0.0,0.0,0.0,0.7339140772819519,0.08974585682153702,0.1356019675731659,0.0,0.0,0.3227047622203827,0.7210084199905396,0.6877466440200806,0.0,0.912153422832489,0.0,0.045975301414728165,0.13427089154720306,0.38770678639411926,0.018562164157629013,0.7702114582061768,0.17963220179080963,0.09701702743768692,0.3552890121936798,0.0,0.04899623617529869,0.0,0.1963312178850174,0.0,0.15358112752437592,0.13438281416893005,0.096501424908638,0.029805608093738556,0.5431038737297058,0.15516595542430878,0.14344055950641632,0.3011346161365509,0.0,0.01507847011089325,0.0,0.2971798777580261,0.158474862575531,0.0,0.0,0.4248455762863159,0.047221921384334564,0.0,0.04532327130436897,0.7209160327911377,0.29758933186531067,0.0061998143792152405,0.40631037950515747,0.12455224245786667,0.514171302318573,0.05022069439291954,0.14464741945266724,0.0,0.0,0.20231610536575317,0.44120359420776367,0.0,0.12270110100507736,0.0,0.0045615811832249165,0.0,0.10416410863399506,0.0,0.04707637056708336,0.0,0.6269141435623169,0.0,0.22542305290699005,0.06890645623207092,0.24662795662879944,0.0,0.0,0.10131324827671051,0.15531526505947113,0.2246476709842682,0.0,0.11277881264686584,0.6840340495109558,0.8691684007644653,0.0,0.17311057448387146,0.0,0.18676689267158508,0.7661893963813782,0.6544016003608704,0.0044875843450427055,0.11363048106431961,0.5559520721435547,0.0,0.48128217458724976,0.33739960193634033,0.2944447100162506,0.2909487783908844,0.0,0.2913214862346649,0.23867657780647278,0.4354488253593445,0.903538703918457,0.2828521728515625,0.0,0.0,0.17611733078956604,0.5436622500419617,0.2584723234176636,0.0,0.09131860733032227,0.06979760527610779,0.588276743888855,0.0,0.0,0.7031845450401306,0.0,0.0,0.008489872328937054,0.0,0.5458018183708191,0.0016596420900896192,0.12476380169391632,0.19158704578876495,0.02460801787674427,0.05490652471780777
2,0.0,0.6729682683944702,0.0,0.4971071779727936,0.7965406775474548,0.0,0.0,0.0,0.715679407119751,0.08755844086408615,0.15806393325328827,0.0,0.0,0.36072438955307007,0.7573469281196594,0.4992026686668396,0.0,0.760897159576416,0.0,0.001900603179819882,0.058101072907447815,0.2258823662996292,0.004028357565402985,0.6128657460212708,0.08578314632177353,0.01934458501636982,0.41984421014785767,0.0,0.0,0.0,0.13604062795639038,0.0,0.08012309670448303,0.046353116631507874,0.011431491933763027,0.0,0.276913046836853,0.0868278369307518,0.07623930275440216,0.33071616291999817,0.0,0.0,0.0,0.1439216434955597,0.06900832056999207,0.0,0.0,0.5383684635162354,0.0,0.0,0.013151196762919426,0.6032082438468933,0.3437325656414032,0.0,0.22354449331760406,0.13948458433151245,0.5250282287597656,0.021242033690214157,0.07689064741134644,0.0,0.0,0.10956832766532898,0.2786042094230652,0.0,0.07086813449859619,0.0,0.0,0.0,0.024357870221138,0.0,0.03562295809388161,0.0,0.6462929248809814,0.0,0.1605129837989807,0.06152170151472092,0.277508407831192,0.0,0.0,0.0387834757566452,0.056856174021959305,0.2710466980934143,0.0,0.043052900582551956,0.4100728929042816,0.6904318332672119,0.0,0.08179464936256409,0.0,0.18475185334682465,0.6194354891777039,0.5401030778884888,0.0,0.04164782166481018,0.5623596906661987,0.0,0.5313462615013123,0.41043370962142944,0.17372220754623413,0.3103009760379791,0.0,0.34068652987480164,0.13064733147621155,0.2578839957714081,0.7450768351554871,0.16451674699783325,0.0,0.0,0.19609729945659637,0.5084923505783081,0.3159306049346924,0.0,0.005805858410894871,0.02389225922524929,0.5094220638275146,0.0,0.0,0.756393551826477,0.0,0.0,0.0,0.0,0.48111167550086975,0.0,0.03240061551332474,0.10050040483474731,0.0,0.044568419456481934
0,0.0,0.6322539448738098,0.0,0.484470009803772,0.7270247936248779,0.0,0.0,0.0,0.6800674796104431,0.14622001349925995,0.17500387132167816,0.0,0.0,0.45965781807899475,0.7189503312110901,0.5072169899940491,0.0,0.7423018217086792,0.0,0.04377998411655426,0.13161469995975494,0.206657275557518,0.01288510300219059,0.5856131911277771,0.17172785103321075,0.09379982203245163,0.4424242675304413,0.0,0.0510285422205925,0.0,0.16454023122787476,0.0,0.1940968632698059,0.13006609678268433,0.0935046449303627,0.026258839294314384,0.28067630529403687,0.22133925557136536,0.1947641670703888,0.4020420014858246,0.0,0.01425184216350317,0.0,0.13337138295173645,0.15409152209758759,0.0,0.0,0.5538104176521301,0.04984033480286598,0.0,0.04501894488930702,0.5879844427108765,0.41813164949417114,0.008516713976860046,0.21694259345531464,0.17763487994670868,0.532896876335144,0.05132154002785683,0.20850136876106262,0.0,0.013276243582367897,0.18466220796108246,0.2395077645778656,0.0,0.056853972375392914,0.0,0.001651387196034193,0.0015611533308401704,0.1001778095960617,0.0,0.08951585739850998,0.0,0.6190794706344604,0.0,0.28292927145957947,0.11230386048555374,0.21310357749462128,0.0,0.0,0.0973472073674202,0.14951163530349731,0.1916639804840088,0.002339110476896167,0.11286170780658722,0.41516968607902527,0.6936445832252502,0.0,0.16656862199306488,0.0,0.19196942448616028,0.5574210286140442,0.5209958553314209,0.002233071718364954,0.10864873230457306,0.5284488201141357,0.0,0.541847288608551,0.3430710434913635,0.15249525010585785,0.3885861039161682,0.0,0.3660856783390045,0.22502025961875916,0.2429748922586441,0.7132294774055481,0.1488555520772934,0.0,0.0,0.22827431559562683,0.4701007008552551,0.2232116162776947,0.0,0.0914873257279396,0.06582464277744293,0.4771876633167267,0.0,0.0,0.7498058676719666,0.0,0.0,0.009641755372285843,0.0,0.48141545057296753,0.005137206986546516,0.12082052230834961,0.09595874696969986,0.02066892758011818,0.028285972774028778
1,0.008060427382588387,0.5258550047874451,0.0,0.3566875159740448,0.6399819850921631,0.0,0.0,0.0,0.5579484105110168,0.23354187607765198,0.21763090789318085,0.0009032926172949374,0.0,0.6555172801017761,0.6817282438278198,0.3153690993785858,0.0,0.47412794828414917,0.0,0.033844947814941406,0.16848494112491608,0.051048800349235535,0.0,0.34293657541275024,0.21782201528549194,0.09881308674812317,0.5581018924713135,0.0,0.04742114245891571,0.0,0.11630527675151825,0.0,0.3059949576854706,0.15287789702415466,0.09158458560705185,0.0,0.08823984116315842,0.35889360308647156,0.3056606948375702,0.535915732383728,0.0,0.0,0.0,0.0,0.2010958343744278,0.0,0.0,0.7389337420463562,0.05062805116176605,0.0,0.047459911555051804,0.40800732374191284,0.591738760471344,0.011027710512280464,0.052146244794130325,0.24609607458114624,0.5424830317497253,0.09593406319618225,0.3488260805606842,0.0,0.04168824106454849,0.2548527717590332,0.06760726124048233,0.0,0.0,0.0,0.0,0.07993843406438828,0.10351545363664627,0.0,0.14515258371829987,0.0,0.561533510684967,0.0,0.42698490619659424,0.17800293862819672,0.1649453043937683,0.0,0.0,0.12133758515119553,0.176158145070076,0.1566251814365387,0.004159888252615929,0.15052205324172974,0.13873301446437836,0.4310498535633087,0.0,0.21240712702274323,0.0,0.19847135245800018,0.29877644777297974,0.35541799664497375,0.0,0.12245268374681473,0.47759005427360535,0.0,0.604989767074585,0.36255306005477905,0.02684464305639267,0.5194932222366333,0.0,0.4605266749858856,0.3347991704940796,0.06715775281190872,0.4428113102912903,0.02805459313094616,0.0,0.0,0.29299992322921753,0.3548462688922882,0.18007813394069672,0.0,0.08983932435512543,0.06801524758338928,0.2969209849834442,0.0,0.0,0.773108720779419,0.0,0.0,0.008327379822731018,0.0,0.3654561936855316,0.0,0.13261595368385315,0.0008008977747522295,0.0,0.0
1,0.0,0.676788866519928,0.0,0.5520524382591248,0.7707242965698242,0.0,0.0,0.0,0.7197378277778625,0.07971329241991043,0.1452178955078125,0.0,0.0,0.2810985743999481,0.7259084582328796,0.6221556663513184,0.0,0.8607333898544312,0.0,0.03993166238069534,0.12397889047861099,0.32729941606521606,0.016526419669389725,0.7150155901908875,0.16649624705314636,0.08681059628725052,0.3832387328147888,0.0,0.0421556793153286,0.0,0.1774822622537613,0.0,0.13790379464626312,0.12277843058109283,0.08559291809797287,0.024767352268099785,0.4340968728065491,0.13805021345615387,0.12697239220142365,0.31193891167640686,0.0,0.009662252850830555,0.0,0.17561683058738708,0.14570316672325134,0.0,0.0,0.46648019552230835,0.04008536785840988,0.0,0.04089295491576195,0.6801272034645081,0.25764259696006775,0.005221258383244276,0.3358784317970276,0.13347655534744263,0.518511176109314,0.047001179307699203,0.13200289011001587,0.0,0.0,0.1798730194568634,0.37943848967552185,0.0,0.08088367432355881,0.0,5.16462569066789e-05,0.0,0.09365345537662506,0.0,0.04192163422703743,0.0,0.6318942308425903,0.0,0.19490620493888855,0.0614144429564476,0.2533421814441681,0.0,0.0,0.09293743222951889,0.14225304126739502,0.23343507945537567,0.0,0.10301994532346725,0.5877159237861633,0.8099088072776794,0.0,0.1603134423494339,0.0,0.18733404576778412,0.7141543626785278,0.6147939562797546,0.00043088625534437597,0.10348711907863617,0.5541362166404724,0.0,0.49769407510757446,0.3610253632068634,0.2403402179479599,0.28093287348747253,0.0,0.31426864862442017,0.21084639430046082,0.3704296946525574,0.8492273092269897,0.23337313532829285,0.0,0.0,0.18844762444496155,0.5254707336425781,0.2700856626033783,0.0,0.08024079352617264,0.06352680921554565,0.5576538443565369,0.0,0.0,0.7195599675178528,0.0,0.0,0.007255657576024532,0.0,0.5195171236991882,0.0,0.1126638725399971,0.147038534283638,0.020305078476667404,0.04893794655799866
