graph_index,label
31,2
242,3
541,0
376,0
16,3
93,5
346,0
488,4
226,2
532,4
73,4
244,4
199,5
194,3
457,2
177,0
547,3
361,4
38,1
505,3
563,1
417,3
366,5
356,3
172,5
515,0
371,4
387,2
597,2
27,5
176,1
501,4
549,4
19,1
333,5
508,3
395,2
314,0
233,1
265,5
270,4
373,4
330,2
348,1
582,5
427,4
289,3
398,5
181,0
155,5
564,1
4,0
312,2
109,5
466,3
195,5
533,2
163,4
385,4
231,5
459,3
266,5
413,3
349,2
92,0
472,5
318,5
578,0
524,0
230,5
369,4
377,2
279,2
422,4
12,3
246,5
245,4
54,3
79,3
517,5
284,4
426,3
359,1
520,0
49,4
68,1
253,1
441,0
87,0
197,0
261,5
342,4
458,0
156,4
518,0
189,3
22,3
509,1
238,1
131,2
499,3
449,3
30,1
302,1
259,2
23,1
276,1
538,2
404,5
35,1
102,1
439,4
100,5
85,3
311,1
543,2
423,4
148,1
519,0
579,2
116,3
391,5
596,2
326,2
237,4
202,5
382,1
594,2
555,1
208,0
51,4
138,0
263,0
10,2
516,3
136,5
542,5
26,5
337,2
504,2
137,0
118,2
317,2
323,0
456,2
559,3
303,2
510,4
465,0
213,5
448,1
435,3
425,4
227,0
514,2
351,1
367,0
264,1
390,1
528,5
203,4
285,4
63,5
207,4
47,1
474,4
180,2
184,0
134,3
412,4
166,5
121,1
140,0
254,3
442,1
6,3
316,3
158,0
257,3
157,4
581,3
185,1
258,2
143,1
186,1
354,0
374,3
357,0
48,4
490,5
497,5
322,1
587,2
126,0
103,4
560,0
503,3
198,1
481,4
598,2
320,5
325,2
296,1
24,5
62,0
71,4
37,1
588,4
70,1
39,2
262,1
0,4
568,3
416,4
331,2
168,1
50,2
565,3
389,5
595,4
315,4
464,3
477,5
491,1
589,3
99,2
403,5
41,0
544,4
106,4
299,3
287,0
535,4
548,0
273,5
243,2
498,3
574,1
494,5
309,5
480,3
241,0
218,2
383,5
584,3
113,4
468,3
82,2
150,1
384,0
124,3
44,1
562,2
502,4
478,0
108,5
408,4
188,2
500,1
364,2
402,4
561,0
399,2
13,1
298,3
365,5
290,5
540,5
411,3
127,0
240,1
5,1
268,1
300,2
191,0
352,2
120,2
56,0
96,4
280,2
182,0
60,4
576,5
216,4
8,5
347,1
381,0
552,4
65,4
61,4
222,1
577,1
511,5
43,2
3,0
141,1
21,3
224,0
586,3
375,1
67,3
546,0
145,1
52,4
277,0
84,5
479,0
583,0
392,0
46,5
215,4
247,4
437,0
66,1
420,2
421,0
179,0
445,0
447,2
211,1
123,1
250,5
455,4
536,0
98,3
122,3
353,1
42,1
72,5
239,3
368,2
569,4
432,4
164,1
234,4
9,2
539,2
297,5
15,4
355,3
232,3
554,2
90,5
294,5
217,3
388,3
493,0
461,0
451,2
175,3
492,2
450,2
221,4
308,1
506,1
196,2
161,5
386,0
119,4
205,5
132,1
328,0
305,2
570,2
460,2
475,0
147,1
252,2
88,3
522,2
370,5
288,0
171,4
414,3
590,4
2,3
405,5
396,2
40,5
75,0
170,3
476,0
358,2
434,5
487,2
135,5
545,1
531,2
225,5
527,0
393,1
525,5
28,0
125,2
394,4
36,5
183,1
192,4
360,4
17,0
419,1
255,0
206,3
438,4
29,5
530,2
142,5
485,3
482,5
344,0
471,3
269,1
453,1
571,1
53,3
235,4
209,0
20,4
446,5
335,1
114,3
428,5
462,5
407,2
430,2
324,2
301,4
57,1
115,4
74,3
473,3
210,4
454,0
321,5
248,2
272,3
32,4
339,2
223,1
110,2
97,5
236,1
18,5
336,3
267,3
160,0
329,1
149,3
111,2
293,5
162,0
409,3
484,5
572,1
59,5
513,5
201,0
14,4
470,0
33,0
173,0
363,3
433,3
278,3
429,2
144,4
128,4
95,2
174,1
319,3
249,3
112,0
566,5
599,1
130,3
133,2
406,4
567,3
200,1
