graph_index,label
96,1
2,0
56,1
133,1
146,0
61,0
52,1
20,1
4,0
68,1
38,0
33,0
69,0
180,0
148,1
17,1
75,0
177,1
149,0
103,1
158,1
97,0
119,0
86,1
145,1
156,1
41,0
95,1
83,0
99,0
140,0
44,1
165,1
114,1
126,1
120,1
43,1
164,1
144,1
36,1
29,1
131,0
87,0
19,1
88,0
64,0
98,1
168,1
57,1
169,1
118,0
16,0
13,0
135,1
65,0
77,0
143,0
179,1
115,0
8,0
1,0
132,0
24,1
93,1
34,1
46,1
127,1
187,0
159,0
21,1
55,1
66,1
40,1
124,1
136,1
37,0
32,1
6,0
5,1
116,1
78,1
63,1
76,0
141,0
53,1
79,1
35,0
185,0
184,0
104,1
23,1
150,1
47,1
162,1
139,1
138,0
22,1
81,1
14,1
25,1
167,0
155,0
111,1
106,1
11,1
84,1
12,1
74,1
163,1
90,1
176,1
125,1
107,1
175,1
182,1
100,1
121,1
113,0
130,0
142,0
27,1
58,1
147,1
45,1
186,1
70,1
170,1
51,1
60,1
71,1
50,1
39,0
151,1
15,1
181,0
102,1
91,1
112,0
92,1
31,1
30,1
89,1
161,1
154,0
28,1
128,0
85,1
183,1
137,0
172,1
