label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,0.0059183794,0.004446186,-0.0029505333,0.0065048486,0.002335939,-0.0027678749,-0.008667209,-0.013884873,-0.006964235,-0.022549849,3.8725582e-05,0.0060831937,-0.02198401,0.008254417,0.0024585386,0.019511942,-0.012929942,-0.0015448906,0.003964667,0.020320483,0.01171208,0.011849316,-0.0019709172,-0.01190842,-0.007824459,0.0018679502,-0.00061132223,0.0012749551,-0.014697789,0.000726137,-0.0096149165,-0.0014367539,-0.010884257,-0.005561416,-0.004930593,0.000837698,-0.012764915,0.028085118,0.00032675161,-0.001570011,-0.007137719,-0.012050947,0.0006560422,0.0024356593,0.0033473598,0.0059631635,-0.009712297,0.015986545,0.01355819,-0.00085357565,0.0089774765,0.010397079,0.0040515927,-0.0022470949,-9.087192e-05,0.008673521,0.019259745,-0.013341409,-0.0065920996,0.013621587,-0.0061271265,0.00085243565,0.012679676,-0.0012626606,0.012347264,0.0037815222,-0.0038340806,0.010692424,0.01983162,0.0022576456,-0.014407075,-0.0031431625,0.0107934475,0.008282494,0.0032959431,-0.013674056,-0.0034250254,0.01664674,-0.0064128265,-0.0015545402,-0.003456889,-0.00716696,-0.008941528,-0.0025235966,-9.77048e-06,0.020053735,-0.00813426,-0.011926471,0.0011031929,-0.0011772867,0.011545328,-0.017912166,-0.005237976,0.010307975,0.010919627,0.008191411,0.00606816,0.0018154265,0.0008880298,0.0054016416,-0.010178548,-0.018091107,0.008539863,0.009738324,0.013594158,-0.0053950245,-0.0097301565,0.00013088057,0.0040175994,-0.014834746,-0.01588067,-0.005865429,-0.00663244,-0.009761482,-0.00023749679,0.0050926353,-0.011395366,0.00987482,0.0005256992,-0.011126564,0.005247521,-0.00034854328,0.008341507,0.005093983,-0.016465599,0.0070936717,-0.00732505,0.020757182
0,-0.004970124,-0.0013741911,-0.06297966,0.077605605,0.06266915,0.0011862612,-0.03154967,-0.102021545,-0.015842622,-0.09497502,0.032105587,-0.010179906,-0.10732378,0.035034925,-0.035596415,0.09824773,-0.07761827,-0.056587473,0.05517361,0.102023125,0.04458416,0.09118168,-0.0024041808,-0.02755519,-0.055324554,0.017399227,-0.060897514,0.024252575,-0.056457363,-0.0018746549,-0.01892234,0.027892059,-0.028844588,-0.0054623415,-0.016402071,0.011527982,-0.06586252,0.1413915,-0.0177267,0.011542098,-0.0146363685,-0.067032136,0.033192016,0.0144482525,-0.008512912,0.022055503,-0.03429778,0.09687558,0.0755507,0.02853838,0.007505562,0.02359634,0.03210139,-0.045610636,-0.014860459,0.013130117,0.09862021,-0.034187324,-0.022597164,0.07531209,-0.027194835,-0.012393902,0.061658077,-0.026338033,0.05548341,-0.0023193692,-0.0070315716,0.042309538,0.07742884,-0.00042511584,-0.046465974,0.03278897,0.06082493,0.030350598,0.057965223,-0.093851864,0.0090850415,0.121643335,-0.010740973,0.017217765,0.027868053,-0.02553666,-0.022007518,-0.0001539858,0.023193697,0.090214446,-0.06956765,-0.045588955,0.0055989954,-0.00696547,0.038538348,-0.09036717,-0.026881399,0.0137615735,0.06776455,0.008660298,0.060931653,0.014709855,0.019745063,0.042274177,-0.042939037,-0.07565113,0.0330689,0.0066094683,0.040509753,-0.0784991,-0.099310435,0.041380692,0.05630419,-0.049985718,-0.093262196,-0.0050150384,-0.036298584,-0.041271813,-0.037469804,-0.00429489,-0.054590803,0.033405587,-0.02336255,-0.03445833,0.018857343,-0.006209491,0.044794098,-0.012441402,-0.099436074,0.00616206,-0.05639839,0.093349226
0,0.005825132,-0.005024829,-0.018520085,0.024465632,0.019434609,-0.0045370325,-0.004759465,-0.029167194,-0.0073863156,-0.020196095,0.00026571887,-0.00663448,-0.021402206,0.009422223,-0.0020997825,0.019550217,-0.009216973,-0.011877806,0.01038339,0.016190508,0.008412475,0.018375445,0.004846334,-0.013150095,-0.010777632,0.006058872,-0.0070988373,0.0023602622,-0.011764145,0.0016303062,-0.003639022,0.011216938,-0.0036459947,-0.0034416853,-0.0024308295,0.008878083,-0.012971365,0.031638514,-0.007452636,-0.0039012018,-0.0028439274,-0.014273118,0.012059985,0.0033171857,-0.0008147136,0.0010497912,-0.0024818308,0.026303194,0.011028812,0.015290329,0.00914114,0.002362547,0.000345057,-0.010104378,-0.0070294696,0.009941807,0.01848011,-0.00085140683,-0.012092597,0.010479755,-0.010208391,-0.008223597,0.013075886,-0.0017977693,0.013062908,-0.0059809997,-0.0051581254,0.003054059,0.022961175,0.0004556784,-0.017977856,0.006155487,0.00479013,0.013146827,0.010998395,-0.026754992,0.0029462865,0.030500883,0.004376712,0.0042254217,-0.00076524226,-0.013364911,-0.013057001,-0.00094669143,0.004613548,0.027987095,-0.009937947,-0.014605564,-0.0021271168,-0.006675581,0.0046661077,-0.022471745,0.00055862474,-0.00038743613,0.007437391,0.008568212,0.017710295,-0.0025675427,0.0014334926,0.0036856718,-0.013979832,-0.021904139,0.004948974,-0.00021515678,0.00060633046,-0.01881185,-0.019179516,0.0038293938,0.013839897,-0.017036986,-0.020301012,0.001138197,-0.0060450076,-0.007863956,0.00035250376,0.000612579,-0.020119874,-0.0023615812,-0.0017822379,-0.0058451593,-0.004099799,-0.008214556,0.004606884,-0.0063043423,-0.014418774,-0.0021423232,-0.020996684,0.028438484
0,0.00496496,-0.008254442,-0.012539606,0.008012472,0.0042413985,0.001145565,-0.003807882,-0.0245617,-0.00930939,-0.015887525,0.009854557,0.004942725,-0.018357873,0.012131386,-0.007216937,0.012016227,-0.014747142,-0.005830953,0.008200621,0.02371278,0.003631491,0.008724942,0.00038991636,0.0010529896,-0.008347122,0.001374994,-0.00021017998,0.0042317975,-0.015111517,0.003168657,0.004084915,0.012825497,-0.008683109,0.0028212415,0.00085911463,-0.0022086427,-0.0075653763,0.025863716,-0.0012576293,0.0021142068,0.0013933728,-0.018750504,-0.0015193246,0.010201645,0.00039176777,-0.0032512534,-0.0044693,0.02225509,0.01800067,6.683664e-05,0.0065358616,-0.003143675,0.00062259234,-0.0031904813,-0.0029993313,0.008317459,0.012101561,0.0002230533,-0.0056240493,0.013538613,0.0015576103,-0.0068646963,0.013355889,-0.010600587,0.007206877,0.006291396,-0.003911385,-0.00035558583,0.018400041,0.0009409506,-0.0014182962,0.0036457288,0.01334375,-0.00044768036,0.0029064945,-0.021535471,0.006301071,0.0138635,0.0013115496,-0.002322714,0.010943059,-0.005657322,-0.005992737,0.0068314173,0.005512771,0.011366532,-0.005967836,-0.0017111369,0.004893292,0.0030291518,0.013229171,-0.015393137,-0.01007688,0.007936002,0.012672586,0.003379107,0.013141238,0.0014622962,0.0055940486,0.010847439,-0.011508436,-0.016305102,0.0013835811,-0.0045922874,0.01248325,-0.016984452,-0.023797253,0.010345822,0.013772954,-0.0077661267,-0.007829401,-0.0046071038,0.0018254167,-0.0009058438,-8.810677e-05,0.000410825,-0.016137863,-0.0021690435,-0.0006513811,-0.010587155,0.0014190725,-0.0022865615,0.0007679098,-0.008459055,-0.015454757,0.0039983033,-0.012529331,0.014636963
0,-0.0009249424,-0.022409024,-0.0860455,0.11146911,0.07948302,0.0055488697,-0.04113397,-0.15883854,-0.0072881524,-0.1462242,0.043278128,-0.019511541,-0.15053026,0.06944338,-0.04883315,0.14552307,-0.10882849,-0.08161153,0.072057664,0.13006721,0.07707093,0.13388829,-0.0042077396,-0.042299516,-0.059801336,0.02956129,-0.064696655,0.043881476,-0.07996115,0.0046444614,-0.03301478,0.038066644,-0.049803313,-0.0026109596,-0.0080617545,0.022918077,-0.09291755,0.20117708,-0.037122507,0.019874902,-0.025648333,-0.11645499,0.037615266,0.034902062,-0.02571528,0.013924172,-0.043740258,0.13788334,0.114691585,0.047887858,0.0074868854,0.03590842,0.03440241,-0.052794855,-0.032714423,0.014137508,0.13209324,-0.058946945,-0.04594347,0.098915316,-0.05159106,-0.022543505,0.09965903,-0.03531846,0.07351313,-0.0033536286,-0.009209227,0.0525095,0.10942853,0.017759921,-0.070864655,0.029154105,0.07909494,0.058196522,0.06633432,-0.12050945,0.0061499886,0.18268986,-0.017238896,0.019127168,0.03666622,-0.05046668,-0.051078416,-0.0062901652,0.031903572,0.13142684,-0.109479256,-0.059839796,0.0051137283,-0.008547719,0.05577481,-0.13803451,-0.044024173,0.031142829,0.092253424,0.002618176,0.07816555,0.019571062,0.018303566,0.0718335,-0.06627952,-0.11350677,0.034139547,0.019537466,0.048924338,-0.11033372,-0.14985026,0.05030934,0.07082929,-0.08906301,-0.13002436,0.0011797717,-0.04617818,-0.058865473,-0.04378487,0.011704366,-0.0830774,0.04553182,-0.02350311,-0.054346055,0.014926672,-0.027636828,0.06273189,-0.0137494365,-0.12773675,0.01886858,-0.10090386,0.12962407
0,0.0014144937,-0.01699422,-0.06658069,0.08981746,0.055239256,0.0063890526,-0.03558151,-0.12769157,-0.00269593,-0.107662246,0.02141081,-0.0057435585,-0.12694967,0.053018115,-0.040741894,0.11274649,-0.086126044,-0.07333992,0.05586505,0.1164162,0.06429799,0.10016783,-0.009994669,-0.028064588,-0.054964002,0.027517017,-0.056799818,0.03836031,-0.06486193,-0.0028603266,-0.031470455,0.042777725,-0.036265295,-0.0054538166,-0.013980788,0.023586001,-0.07039974,0.16473176,-0.030783866,0.012309016,-0.01910409,-0.087600134,0.02852207,0.030076062,-0.02282629,0.009094423,-0.032667402,0.11467678,0.09509147,0.04168331,-0.0022656145,0.035150666,0.025174405,-0.044348598,-0.027753621,0.0081842225,0.11692794,-0.041834325,-0.033935927,0.07606401,-0.041578174,-0.019743342,0.08099998,-0.031437922,0.06767047,-0.0042929673,0.0024981508,0.05207603,0.08008545,0.0028201716,-0.049406175,0.026270153,0.06545915,0.046109833,0.05347685,-0.10571071,-0.0029066168,0.14777651,-0.013559697,0.009826495,0.026937177,-0.033314414,-0.027440203,0.0055742995,0.026550699,0.10443369,-0.07847919,-0.04568911,0.0038848917,-0.00760294,0.046647858,-0.11005408,-0.036783885,0.021909725,0.06778578,0.0066967853,0.06664217,0.0043319105,0.016526936,0.05321879,-0.06133915,-0.089253746,0.038686972,0.02330534,0.038013384,-0.089689195,-0.10743181,0.048441634,0.05594191,-0.07445056,-0.097856864,-0.005257906,-0.037866842,-0.0500934,-0.029781513,0.004683723,-0.077197775,0.02713794,-0.016322643,-0.039722823,0.019621715,-0.026964657,0.0598019,-0.02299696,-0.11121392,0.008551767,-0.07080112,0.10618401
0,-0.007509538,-0.010180795,-0.020704597,0.01667024,0.00672396,0.0076913205,-0.004404401,-0.02178623,0.0010114843,-0.026820006,0.0088452445,0.0012597264,-0.029864416,0.014567334,-0.0017606922,0.024941925,-0.020707075,-0.009134314,0.009298264,0.018647397,0.013060006,0.024579035,-0.008897926,0.00045618485,-0.0113980705,0.010830016,-0.013600334,0.0023510419,-0.017741252,0.007389803,-0.0049766786,0.010904715,-0.004495948,0.0038168563,-0.0054593855,-0.003312428,-0.010094032,0.028451592,-0.014405787,0.006588749,0.0011856436,-0.024473796,0.0009528199,0.0028410775,-0.0063695097,-0.001338115,-0.016026596,0.03132244,0.012504138,0.00887978,0.008729622,0.0034392765,0.011321186,-0.007485228,-0.011748967,0.009687408,0.027511865,-0.0013149928,-0.012829352,0.02082856,-0.00943605,0.00038263723,0.008516306,-0.006615073,0.009947372,-0.0042073876,0.0035888203,0.014916739,0.019858241,0.009427312,-0.014688124,0.0058361106,0.009821441,0.013553006,0.018182375,-0.01264434,0.005988613,0.028637502,5.848975e-05,-0.0010104553,0.0067120106,-0.013361692,-0.010918499,0.00060642237,0.010228748,0.015410451,-0.017277686,-0.006548775,0.006963757,0.00040227646,0.01607454,-0.015154507,-0.0074677714,0.00018956882,0.011865861,0.0058767423,0.010280849,0.00089531724,0.009766638,0.007430043,-0.011218254,-0.019189134,0.010956036,-0.0016229926,0.013183511,-0.013121811,-0.020366564,0.006820047,0.009556965,-0.011000776,-0.013636213,0.0007393358,-0.009945804,-0.004820758,-0.0047914563,0.00055625907,-0.02088645,0.008373389,-0.011563409,-0.0071687466,0.0027862901,-0.01084508,0.011592197,-0.0013404124,-0.018770622,0.006406336,-0.01052101,0.02701644
0,-0.0020099208,-0.017851766,-0.060232256,0.09149433,0.056749314,0.0006744428,-0.034294993,-0.119571134,-0.0046676053,-0.10976076,0.02597663,-0.018202249,-0.12794918,0.057967544,-0.03923165,0.11379081,-0.08769827,-0.07407396,0.064014696,0.104117006,0.062216528,0.11120874,-0.008192782,-0.020889258,-0.06349107,0.025581775,-0.05152396,0.03247942,-0.07342225,-0.00042835355,-0.025287898,0.033364624,-0.03586129,-0.00026861532,-0.0130535085,0.026932335,-0.07258986,0.17305249,-0.02874511,0.008621163,-0.022162225,-0.08583336,0.023512328,0.027421739,-0.0115261255,0.020260261,-0.033736635,0.122510225,0.09357766,0.04314562,0.010175569,0.029505275,0.026564429,-0.0497342,-0.022523329,0.009824734,0.1232064,-0.037134413,-0.027865624,0.08098952,-0.03868653,-0.01188149,0.082799844,-0.029653402,0.05496972,0.006045433,0.00063266885,0.04878273,0.07982896,0.012311134,-0.06252608,0.023844004,0.07109511,0.046294954,0.061218258,-0.110389374,0.004085852,0.15653291,-0.0138739,0.012123128,0.036289163,-0.04091381,-0.0386811,0.0016039299,0.025967715,0.11241021,-0.08959327,-0.05824481,-0.0055820337,-0.0047654533,0.044193987,-0.10779049,-0.03061908,0.029054353,0.06746742,0.010667057,0.061334234,0.013471124,0.017052172,0.059881136,-0.058647025,-0.09272596,0.0469537,0.018447956,0.04850277,-0.08834499,-0.11823198,0.043750335,0.06725067,-0.07189539,-0.110207565,0.0018771787,-0.045461994,-0.0426663,-0.03304072,0.0066710366,-0.077695,0.028257763,-0.020066366,-0.047054123,0.01999721,-0.020034505,0.06500832,-0.021464933,-0.11690944,0.022431027,-0.08566086,0.11239107
0,-0.0008436168,-0.009100746,-0.06822005,0.07814029,0.05306135,0.003558451,-0.027822021,-0.103322744,-0.0071082027,-0.098219916,0.03200113,-0.0076692267,-0.118205905,0.045520574,-0.035351798,0.11129809,-0.07988382,-0.058703505,0.05789567,0.10780489,0.049844146,0.10078426,1.3919882e-05,-0.019002726,-0.056495547,0.02346157,-0.058589544,0.029538574,-0.05915494,-0.0036040603,-0.023192063,0.038553275,-0.03421868,-0.0013144768,-0.016715351,0.018326808,-0.06214963,0.14050281,-0.022438744,0.008612105,-0.015449552,-0.07169327,0.0211062,0.024792418,-0.017175503,0.018450804,-0.043228704,0.10207421,0.07334247,0.037691414,0.01142881,0.027072208,0.026476799,-0.04395062,-0.015528085,0.017682413,0.106285155,-0.043420136,-0.03178516,0.07511077,-0.033677693,-0.016035153,0.06412912,-0.034359526,0.06085142,-0.0047950065,-0.0032176706,0.037152577,0.08010709,0.010387483,-0.05285138,0.030140728,0.059161313,0.034982737,0.061963607,-0.08968591,0.010817162,0.13574688,-0.0011896236,0.017982712,0.02921205,-0.03532221,-0.03382052,0.010987038,0.028810123,0.10526693,-0.082604975,-0.036674596,0.0036871855,0.0012077474,0.041764,-0.10990514,-0.03854147,0.020958833,0.059947602,0.00079407246,0.061386276,0.0047378675,0.015556358,0.052165914,-0.0572943,-0.07157244,0.029765254,0.01395085,0.036565557,-0.071306,-0.113880694,0.03683255,0.047028568,-0.05057508,-0.097941905,0.0042879814,-0.037931647,-0.03946281,-0.035573535,-0.0056039235,-0.058597658,0.027030358,-0.021152435,-0.04583957,0.011717281,-0.017508768,0.038318947,-0.018710358,-0.09996623,0.017605172,-0.07164899,0.0932633
0,0.004546658,-0.014869795,-0.14374068,0.15695499,0.14104252,0.008555236,-0.056352276,-0.23559599,0.008522326,-0.23683718,0.06495158,-0.021261964,-0.24222794,0.11407595,-0.08727359,0.22469352,-0.1961065,-0.12168491,0.14389566,0.21764508,0.10093526,0.1766231,-0.032044414,-0.05608345,-0.09304034,0.07370882,-0.09923331,0.077112064,-0.1334738,0.011409852,-0.059949413,0.045432866,-0.103642486,-0.04192185,-0.026500892,0.04770366,-0.15449204,0.30540624,-0.084315695,0.016123164,-0.037820548,-0.19246016,0.07036283,0.044009164,-0.026002621,0.016860005,-0.1023918,0.23539548,0.16576496,0.06650038,0.009426575,0.043108523,0.05471014,-0.09221361,-0.058836542,0.02454466,0.2318529,-0.100777775,-0.08280166,0.17591825,-0.09226264,-0.015501417,0.14671469,-0.046398394,0.09048231,0.015905224,-0.0010804546,0.08651015,0.16701575,0.00797512,-0.08534157,0.04883956,0.1352337,0.1015763,0.09702484,-0.21210486,0.0018137435,0.27632502,-0.01890932,0.04743384,0.042588413,-0.085934035,-0.052204914,1.3209792e-06,0.044680182,0.21839964,-0.19220632,-0.0975257,0.010404902,0.00043921033,0.084176406,-0.21509069,-0.042478204,0.06816063,0.15855931,0.026029157,0.113072395,0.044506487,0.028482053,0.08968872,-0.1283819,-0.17336492,0.08052843,0.021692129,0.07355748,-0.18293825,-0.22517872,0.07842306,0.12135702,-0.15446334,-0.2133419,-0.013771906,-0.061443795,-0.08190022,-0.08562116,0.0084363,-0.12280032,0.058505513,-0.020317825,-0.094146036,0.053589936,-0.027150959,0.07731387,-0.045723986,-0.23561282,0.007840814,-0.13151222,0.21982427
