graph_index,label
96,0
2,1
56,1
133,1
146,1
61,0
52,1
20,1
4,1
68,0
38,1
33,1
69,0
180,1
148,0
17,0
75,1
177,1
149,0
103,1
158,1
97,1
119,1
86,1
145,0
156,1
41,1
95,1
83,0
99,1
140,1
44,1
165,1
114,0
126,1
120,1
43,0
164,0
144,1
36,1
29,0
131,1
87,1
19,1
88,1
64,1
98,1
168,1
57,0
169,1
118,0
16,0
13,0
135,0
65,1
77,1
143,1
179,1
115,1
8,1
1,1
132,1
24,1
93,1
34,0
46,0
127,1
187,0
159,1
21,1
55,1
66,1
40,1
124,1
136,1
37,0
32,0
6,0
5,0
116,1
78,1
63,1
76,0
141,0
53,1
79,0
35,1
185,1
184,1
104,1
23,0
150,1
47,0
162,0
139,0
138,0
22,1
81,0
14,1
25,1
167,1
155,0
111,0
106,0
11,0
84,1
12,1
74,1
163,1
90,1
176,1
125,1
107,1
175,1
182,0
100,1
121,0
113,1
130,1
142,1
27,0
58,1
147,0
45,0
186,0
70,1
170,0
51,1
60,1
71,1
50,1
39,1
151,1
15,1
181,0
102,0
91,1
112,0
92,1
31,1
30,1
89,1
161,0
154,1
28,1
128,1
85,1
183,0
137,0
172,1
