graph_index,label
949,1
1280,2
1443,2
943,1
129,0
539,1
347,0
962,1
955,2
559,2
813,2
64,1
1408,2
1400,1
623,2
1149,1
850,0
1261,2
637,0
1474,1
1463,1
942,1
579,1
318,2
383,0
1162,2
745,0
1488,2
144,2
825,2
225,1
339,2
1342,1
491,1
1327,1
1378,2
985,0
1336,2
889,0
15,0
256,0
786,1
1210,2
502,2
965,0
300,2
1250,1
7,1
1419,2
406,2
959,1
652,1
984,1
168,2
171,1
423,2
1428,1
826,1
192,1
338,1
983,0
1024,1
120,2
688,2
323,1
1078,0
1066,1
389,2
553,0
753,2
903,0
790,1
993,2
1374,2
1330,2
1049,2
894,2
1204,1
522,0
292,1
789,1
634,2
1061,0
470,2
755,1
526,1
1159,0
91,1
1005,1
1324,0
1377,2
619,2
465,1
1401,0
947,0
1080,1
1460,1
47,0
1164,0
128,1
1001,0
123,2
193,2
967,1
521,0
107,2
743,0
1198,2
1245,0
827,0
574,1
721,2
919,2
399,0
1483,2
1106,2
441,1
997,2
488,2
908,1
222,1
40,0
411,1
53,1
42,1
661,2
1230,1
132,2
566,1
390,1
78,2
334,1
695,1
335,1
1047,0
697,1
1471,1
710,0
111,0
931,0
1069,1
1344,2
1265,2
36,0
1175,0
1067,2
267,1
303,1
859,1
945,1
525,0
1361,0
817,1
1444,1
1453,1
867,2
1277,2
65,2
30,0
164,0
617,0
320,2
621,1
994,1
326,1
872,0
1392,2
1233,2
452,0
394,1
730,2
1287,2
768,1
378,0
1310,1
555,2
1354,2
937,1
1316,2
731,0
1065,0
493,2
906,1
1115,0
563,1
1472,1
424,0
587,2
638,0
1031,1
1397,2
1478,1
668,1
177,0
264,0
204,1
601,0
809,1
972,2
1124,2
1454,1
41,2
632,0
1412,0
1375,0
1103,2
538,2
1359,2
1157,1
259,2
1170,0
432,2
60,2
1003,1
622,1
1495,1
958,1
494,2
355,2
750,1
1255,2
1122,1
1329,2
1199,0
1155,0
1267,0
1121,0
797,2
1489,2
1402,2
10,2
1076,1
373,0
910,0
734,1
1288,2
131,2
670,2
814,1
940,2
1254,1
150,1
1346,0
467,0
666,2
1063,0
18,2
523,0
1045,0
1366,2
1410,2
1145,0
798,1
1221,1
301,1
866,2
848,1
173,0
232,0
1036,1
457,1
183,0
427,2
425,1
333,0
682,1
723,0
1082,1
500,2
1234,2
266,1
68,1
1113,2
