graph_index,label
949,1
1280,2
1443,1
943,1
129,0
539,1
347,1
962,2
955,2
559,1
813,0
64,0
1408,2
1400,1
623,0
1149,1
850,1
1261,2
637,0
1474,0
1463,1
942,0
579,0
318,2
383,0
1162,0
745,2
1488,1
144,1
825,2
225,1
339,2
1342,2
491,0
1327,1
1378,2
985,2
1336,0
889,0
15,2
256,0
786,2
1210,2
502,2
965,0
300,0
1250,2
7,1
1419,2
406,1
959,0
652,1
984,0
168,0
171,1
423,2
1428,1
826,0
192,0
338,0
983,2
1024,1
120,1
688,2
323,1
1078,1
1066,2
389,2
553,2
753,1
903,0
790,2
993,1
1374,0
1330,1
1049,0
894,2
1204,2
522,0
292,2
789,1
634,1
1061,1
470,1
755,1
526,0
1159,0
91,1
1005,2
1324,2
1377,1
619,2
465,1
1401,2
947,0
1080,1
1460,2
47,1
1164,0
128,0
1001,0
123,1
193,0
967,1
521,0
107,1
743,1
1198,1
1245,0
827,2
574,2
721,1
919,1
399,2
1483,1
1106,2
441,1
997,0
488,1
908,2
222,1
40,1
411,0
53,1
42,1
661,0
1230,0
132,0
566,0
390,0
78,1
334,2
695,0
335,0
1047,1
697,2
1471,1
710,0
111,2
931,1
1069,1
1344,2
1265,2
36,1
1175,1
1067,2
267,0
303,2
859,2
945,1
525,1
1361,0
817,2
1444,0
1453,0
867,0
1277,2
65,2
30,0
164,0
617,1
320,2
621,1
994,1
326,0
872,2
1392,2
1233,2
452,1
394,2
730,2
1287,0
768,0
378,0
1310,1
555,0
1354,0
937,2
1316,2
731,2
1065,2
493,0
906,1
1115,0
563,1
1472,0
424,2
587,0
638,1
1031,1
1397,2
1478,2
668,1
177,0
264,0
204,1
601,2
809,2
972,0
1124,1
1454,0
41,1
632,2
1412,0
1375,2
1103,2
538,2
1359,2
1157,0
259,1
1170,0
432,2
60,0
1003,0
622,2
1495,2
958,2
494,1
355,1
750,1
1255,2
1122,0
1329,1
1199,0
1155,2
1267,1
1121,0
797,0
1489,0
1402,1
10,2
1076,2
373,2
910,2
734,2
1288,2
131,0
670,1
814,2
940,0
1254,0
150,0
1346,2
467,2
666,2
1063,1
18,0
523,0
1045,2
1366,2
1410,2
1145,2
798,2
1221,2
301,0
866,2
848,0
173,1
232,0
1036,2
457,2
183,0
427,1
425,0
333,0
682,1
723,2
1082,0
500,2
1234,0
266,0
68,2
1113,1
