graph_index,label
96,1
2,1
56,0
133,1
146,1
61,1
52,1
20,1
4,0
68,1
38,1
33,1
69,1
180,1
148,1
17,1
75,0
177,0
149,1
103,1
158,1
97,1
119,1
86,0
145,0
156,1
41,1
95,1
83,0
99,1
140,0
44,1
165,1
114,0
126,1
120,1
43,1
164,1
144,0
36,0
29,1
131,0
87,0
19,1
88,1
64,1
98,1
168,0
57,0
169,1
118,1
16,1
13,0
135,0
65,1
77,1
143,0
179,0
115,1
8,1
1,0
132,1
24,0
93,0
34,1
46,0
127,1
187,0
159,0
21,1
55,1
66,0
40,0
124,1
136,1
37,0
32,1
6,1
5,1
116,0
78,1
63,1
76,1
141,1
53,1
79,1
35,0
185,1
184,1
104,0
23,1
150,1
47,1
162,1
139,1
138,0
22,1
81,1
14,0
25,0
167,1
155,1
111,1
106,1
11,1
84,0
12,1
74,1
163,0
90,1
176,1
125,1
107,0
175,1
182,0
100,1
121,1
113,0
130,1
142,1
27,1
58,1
147,1
45,1
186,1
70,1
170,1
51,0
60,1
71,0
50,1
39,0
151,1
15,1
181,1
102,0
91,1
112,0
92,0
31,0
30,0
89,0
161,0
154,0
28,0
128,1
85,1
183,1
137,1
172,1
