graph_index,label
96,1
2,1
56,1
133,1
146,0
61,0
52,1
20,1
4,1
68,0
38,1
33,1
69,0
180,1
148,0
17,1
75,0
177,1
149,1
103,1
158,0
97,1
119,0
86,1
145,1
156,0
41,1
95,1
83,1
99,1
140,1
44,1
165,1
114,1
126,1
120,1
43,1
164,1
144,1
36,1
29,0
131,0
87,1
19,0
88,1
64,1
98,1
168,1
57,1
169,1
118,1
16,1
13,0
135,0
65,0
77,0
143,1
179,1
115,0
8,1
1,0
132,1
24,1
93,0
34,1
46,1
127,0
187,1
159,1
21,1
55,1
66,0
40,1
124,1
136,1
37,1
32,0
6,1
5,1
116,1
78,0
63,0
76,1
141,1
53,1
79,0
35,0
185,1
184,0
104,1
23,0
150,0
47,0
162,0
139,1
138,1
22,1
81,0
14,1
25,0
167,1
155,1
111,1
106,0
11,0
84,1
12,1
74,1
163,1
90,0
176,1
125,0
107,1
175,0
182,1
100,0
121,0
113,1
130,1
142,0
27,1
58,1
147,0
45,1
186,1
70,0
170,1
51,1
60,1
71,0
50,1
39,0
151,0
15,1
181,0
102,1
91,1
112,1
92,1
31,0
30,1
89,0
161,0
154,1
28,1
128,1
85,1
183,1
137,1
172,0
