graph_index,label
31,4
242,4
541,4
376,0
16,0
93,4
346,3
488,0
226,3
532,5
73,0
244,4
199,3
194,4
457,3
177,3
547,0
361,2
38,0
505,1
563,5
417,1
366,5
356,5
172,0
515,3
371,5
387,1
597,5
27,0
176,2
501,2
549,0
19,4
333,1
508,0
395,5
314,3
233,5
265,3
270,2
373,3
330,1
348,3
582,4
427,2
289,0
398,1
181,5
155,0
564,5
4,0
312,5
109,2
466,4
195,4
533,0
163,0
385,1
231,3
459,4
266,2
413,5
349,1
92,3
472,3
318,5
578,1
524,4
230,2
369,4
377,3
279,5
422,5
12,2
246,5
245,2
54,1
79,1
517,0
284,5
426,4
359,3
520,1
49,4
68,2
253,5
441,0
87,1
197,3
261,0
342,0
458,4
156,2
518,0
189,5
22,1
509,4
238,5
131,3
499,4
449,3
30,2
302,2
259,1
23,0
276,0
538,5
404,4
35,2
102,2
439,5
100,5
85,4
311,3
543,3
423,0
148,1
519,0
579,0
116,2
391,0
596,0
326,5
237,5
202,0
382,1
594,3
555,0
208,5
51,5
138,1
263,0
10,1
516,0
136,2
542,5
26,4
337,5
504,1
137,2
118,1
317,4
323,3
456,0
559,4
303,2
510,4
465,3
213,5
448,0
435,0
425,5
227,2
514,5
351,2
367,4
264,4
390,3
528,1
203,3
285,3
63,5
207,2
47,1
474,1
180,2
184,5
134,2
412,2
166,2
121,3
140,3
254,2
442,1
6,3
316,0
158,3
257,2
157,5
581,2
185,4
258,1
143,5
186,5
354,3
374,5
357,4
48,1
490,1
497,3
322,0
587,0
126,1
103,3
560,1
503,5
198,2
481,3
598,2
320,2
325,5
296,2
24,1
62,4
71,1
37,2
588,3
70,4
39,3
262,4
0,4
568,1
416,1
331,5
168,4
50,3
565,4
389,4
595,5
315,4
464,3
477,2
491,5
589,2
99,5
403,3
41,0
544,5
106,5
299,2
287,4
535,2
548,5
273,2
243,1
498,0
574,3
494,1
309,5
480,2
241,0
218,0
383,2
584,0
113,2
468,0
82,5
150,1
384,5
124,4
44,2
562,5
502,3
478,2
108,3
408,2
188,4
500,1
364,1
402,1
561,4
399,2
13,3
298,1
365,3
290,1
540,2
411,2
127,3
240,0
5,1
268,3
300,5
191,5
352,4
120,1
56,4
96,4
280,0
182,3
60,3
576,5
216,0
8,5
347,4
381,5
552,2
65,3
61,2
222,3
577,5
511,5
43,2
3,4
141,5
21,1
224,3
586,2
375,4
67,4
546,1
145,4
52,4
277,4
84,1
479,5
583,3
392,4
46,3
215,0
247,5
437,4
66,5
420,3
421,2
179,0
445,1
447,0
211,1
123,3
250,4
455,5
536,0
98,4
122,0
353,0
42,2
72,2
239,4
368,5
569,2
432,1
164,4
234,4
9,3
539,2
297,1
15,0
355,3
232,0
554,2
90,4
294,3
217,0
388,2
493,5
461,4
451,4
175,0
492,1
450,3
221,1
308,1
506,3
196,1
161,4
386,5
119,5
205,0
132,5
328,5
305,4
570,3
460,0
475,1
147,4
252,1
88,0
522,0
370,1
288,1
171,5
414,3
590,0
2,1
405,0
396,2
40,4
75,2
170,1
476,2
358,0
434,4
487,3
135,1
545,4
531,3
225,2
527,3
393,4
525,3
28,1
125,3
394,1
36,2
183,2
192,1
360,4
17,3
419,5
255,0
206,0
438,2
29,0
530,0
142,1
485,0
482,2
344,4
471,4
269,2
453,1
571,3
53,0
235,1
209,4
20,3
446,0
335,1
114,4
428,5
462,1
407,0
430,1
324,4
301,2
57,1
115,1
74,5
473,3
210,5
454,0
321,1
248,4
272,2
32,0
339,0
223,2
110,0
97,1
236,5
18,2
336,5
267,0
160,3
329,2
149,5
111,3
293,0
162,4
409,4
484,5
572,2
59,2
513,4
201,1
14,3
470,5
33,1
173,3
363,4
433,1
278,4
429,0
144,0
128,2
95,5
174,2
319,2
249,2
112,1
566,3
599,3
130,1
133,4
406,3
567,3
200,0
