graph_index,label
949,2
1280,1
1443,1
943,1
129,2
539,2
347,2
962,0
955,2
559,0
813,1
64,0
1408,2
1400,0
623,0
1149,2
850,1
1261,1
637,0
1474,1
1463,0
942,0
579,2
318,0
383,1
1162,1
745,0
1488,2
144,1
825,1
225,0
339,0
1342,1
491,1
1327,0
1378,2
985,2
1336,2
889,2
15,0
256,1
786,0
1210,2
502,1
965,0
300,1
1250,2
7,0
1419,1
406,1
959,1
652,0
984,1
168,0
171,0
423,1
1428,0
826,2
192,0
338,2
983,0
1024,1
120,1
688,0
323,2
1078,0
1066,2
389,2
553,0
753,0
903,2
790,2
993,2
1374,0
1330,0
1049,1
894,0
1204,0
522,1
292,2
789,2
634,1
1061,2
470,1
755,1
526,2
1159,2
91,0
1005,1
1324,2
1377,0
619,0
465,1
1401,1
947,2
1080,0
1460,0
47,2
1164,2
128,0
1001,0
123,0
193,2
967,1
521,0
107,1
743,1
1198,2
1245,0
827,1
574,2
721,1
919,1
399,2
1483,1
1106,1
441,0
997,1
488,1
908,0
222,1
40,0
411,2
53,1
42,1
661,0
1230,0
132,0
566,2
390,2
78,1
334,2
695,2
335,0
1047,2
697,0
1471,0
710,1
111,0
931,2
1069,0
1344,2
1265,2
36,2
1175,2
1067,0
267,1
303,1
859,0
945,1
525,1
1361,2
817,0
1444,0
1453,1
867,1
1277,2
65,2
30,2
164,0
617,1
320,1
621,1
994,0
326,2
872,0
1392,2
1233,1
452,2
394,1
730,0
1287,2
768,2
378,2
1310,0
555,0
1354,2
937,0
1316,1
731,2
1065,2
493,0
906,0
1115,0
563,1
1472,2
424,1
587,2
638,2
1031,1
1397,2
1478,2
668,1
177,0
264,0
204,1
601,0
809,2
972,1
1124,1
1454,2
41,1
632,0
1412,0
1375,2
1103,1
538,1
1359,2
1157,0
259,0
1170,0
432,2
60,0
1003,0
622,0
1495,2
958,2
494,0
355,2
750,0
1255,0
1122,2
1329,0
1199,1
1155,1
1267,2
1121,0
797,2
1489,2
1402,0
10,0
1076,1
373,2
910,0
734,1
1288,1
131,2
670,2
814,2
940,2
1254,1
150,1
1346,1
467,1
666,0
1063,0
18,1
523,2
1045,2
1366,1
1410,2
1145,0
798,1
1221,2
301,0
866,2
848,1
173,0
232,0
1036,1
457,1
183,1
427,2
425,0
333,2
682,0
723,1
1082,1
500,1
1234,1
266,0
68,0
1113,2
1135,1
480,1
857,2
1016,2
294,2
1252,2
386,0
198,1
706,1
122,0
1099,0
1062,0
520,1
125,0
999,2
655,2
1417,2
681,2
934,1
1273,0
922,0
1321,2
547,2
1040,0
989,1
1187,1
769,1
501,1
899,2
397,2
