graph_index,label
949,2
1280,2
1443,1
943,1
129,2
539,0
347,2
962,0
955,1
559,1
813,1
64,1
1408,1
1400,0
623,0
1149,2
850,1
1261,1
637,1
1474,0
1463,1
942,2
579,2
318,1
383,0
1162,0
745,1
1488,2
144,2
825,0
225,1
339,2
1342,1
491,1
1327,2
1378,1
985,1
1336,1
889,2
15,2
256,1
786,2
1210,2
502,0
965,2
300,0
1250,2
7,2
1419,2
406,2
959,1
652,0
984,0
168,0
171,0
423,1
1428,1
826,0
192,0
338,2
983,0
1024,0
120,2
688,2
323,1
1078,1
1066,0
389,0
553,1
753,0
903,1
790,0
993,2
1374,2
1330,0
1049,1
894,2
1204,0
522,1
292,0
789,1
634,1
1061,0
470,0
755,2
526,1
1159,1
91,1
1005,1
1324,0
1377,1
619,0
465,0
1401,2
947,2
1080,0
1460,2
47,0
1164,0
128,2
1001,2
123,0
193,2
967,0
521,1
107,1
743,2
1198,1
1245,0
827,1
574,2
721,0
919,1
399,0
1483,0
1106,0
441,0
997,1
488,0
908,0
222,2
40,2
411,2
53,2
42,1
661,0
1230,1
132,1
566,1
390,2
78,2
334,2
695,0
335,0
1047,2
697,2
1471,2
710,0
111,0
931,0
1069,2
1344,1
1265,2
36,2
1175,2
1067,1
267,0
303,0
859,2
945,0
525,0
1361,1
817,0
1444,0
1453,0
867,2
1277,1
65,1
30,0
164,0
617,1
320,2
621,2
994,0
326,2
872,2
1392,2
1233,0
452,0
394,2
730,2
1287,2
768,1
378,2
1310,1
555,2
1354,2
937,0
1316,0
731,1
1065,0
493,1
906,1
1115,0
563,0
1472,0
424,0
587,1
638,2
1031,2
1397,1
1478,1
668,2
177,0
264,2
204,2
601,0
809,2
972,1
1124,1
1454,1
41,0
632,0
1412,2
1375,1
1103,0
538,0
1359,0
1157,2
259,1
1170,2
432,1
60,0
1003,1
622,0
1495,0
958,0
494,0
355,1
750,1
1255,0
1122,1
1329,0
1199,0
1155,1
1267,0
1121,2
797,1
1489,2
1402,1
10,0
1076,1
373,2
910,2
734,0
1288,1
131,0
670,0
814,0
940,2
1254,0
150,0
1346,1
467,0
666,2
1063,2
18,2
523,2
1045,2
1366,2
1410,0
1145,2
798,1
1221,2
301,2
866,0
848,1
173,0
232,2
1036,1
457,1
183,2
427,0
425,0
333,0
682,0
723,0
1082,2
500,2
1234,0
266,0
68,2
1113,1
1135,1
480,0
857,2
1016,1
294,0
1252,2
386,0
198,0
706,0
122,1
1099,1
1062,0
520,1
125,0
999,2
655,1
1417,0
681,2
934,0
1273,1
922,0
1321,0
547,2
1040,2
989,0
1187,1
769,1
501,0
899,2
397,2
365,0
45,1
1173,2
1237,2
1383,1
407,0
536,2
1493,1
14,2
606,0
61,1
998,0
227,0
381,0
1143,2
718,0
882,1
990,2
108,0
686,1
1476,0
732,2
282,0
1002,2
1,1
654,2
870,2
583,2
821,0
89,0
875,2
152,2
1192,2
787,0
1020,0
568,2
1247,0
748,2
537,1
724,1
1228,2
289,1
1300,0
505,0
1313,2
1060,0
1086,1
856,1
818,1
758,1
901,0
880,0
1322,0
490,2
570,2
392,1
393,1
715,0
1092,1
550,2
1435,1
377,0
1422,0
759,1
1450,1
1105,1
556,1
1107,0
1015,2
689,1
1309,1
163,2
747,0
1340,0
147,1
247,1
1152,2
694,2
685,1
1109,0
360,2
299,1
1023,2
251,0
893,0
80,1
815,2
1257,2
1070,2
1213,1
463,2
905,1
1194,2
582,0
868,0
771,2
364,1
400,1
631,1
977,0
687,2
315,2
1073,2
607,2
1284,2
980,0
1050,1
325,1
178,1
1232,0
1437,0
179,1
657,1
584,2
1225,0
642,1
479,1
643,2
12,2
969,2
430,0
1350,0
861,1
1301,2
451,1
1008,1
273,2
263,0
450,2
1371,1
1285,1
98,1
498,2
996,0
673,0
1186,0
55,0
517,2
1487,1
328,0
206,1
1462,2
1195,0
114,0
1077,0
1432,2
93,2
0,2
869,0
810,0
77,1
1459,0
245,2
436,0
838,1
591,0
145,2
412,1
307,1
269,2
1189,0
26,2
1420,0
863,2
690,2
711,1
593,2
1343,0
751,0
155,1
1039,1
100,0
1498,1
52,1
1347,0
210,1
1217,0
113,0
246,1
546,0
881,2
833,1
1482,1
1452,0
1353,1
1424,0
1074,0
297,2
803,0
1218,0
737,0
979,0
510,1
1399,0
783,2
59,0
1027,1
341,1
1154,1
924,2
1200,1
909,2
446,1
968,0
471,0
162,0
1315,0
862,2
1469,1
117,2
760,0
1396,0
981,0
599,0
1095,1
43,2
231,2
1486,2
713,2
356,2
1025,1
464,0
1146,0
1091,2
1197,2
414,2
986,1
806,2
1226,1
1421,1
1236,0
1193,1
255,1
780,1
362,1
831,1
1114,2
62,2
329,0
876,1
1144,0
704,1
1379,1
735,0
1018,2
726,2
1297,2
1150,0
597,1
1222,2
679,2
1014,2
271,0
469,2
702,2
603,2
552,1
395,0
740,0
361,1
462,1
209,0
954,2
1110,0
449,2
261,0
354,0
248,2
519,1
371,2
728,2
793,2
195,1
1386,0
1219,1
367,1
1393,0
434,1
116,1
1208,2
1243,2
1433,0
948,2
551,2
847,2
1364,1
143,1
1457,0
877,2
346,1
845,0
27,1
142,2
95,1
418,1
892,1
585,2
929,0
873,0
242,2
86,0
766,1
1163,1
1029,1
4,2
96,2
322,0
216,0
2,1
602,2
92,2
805,2
11,2
1108,1
1365,1
391,1
1461,0
509,2
1207,0
146,0
1333,0
201,0
1325,1
1054,0
1169,0
675,1
946,0
287,1
290,0
1098,1
56,2
408,0
422,2
1116,0
506,2
447,1
640,1
663,1
1337,0
1295,1
565,0
900,1
907,2
1439,0
133,2
888,2
366,2
596,1
370,0
887,0
691,1
375,1
1202,2
1484,1
800,1
749,0
153,1
987,0
167,1
660,2
8,1
277,0
240,0
1411,0
995,2
1266,2
970,0
616,2
1440,0
1449,1
588,0
819,1
913,1
1496,1
29,0
917,2
1097,2
1044,1
1384,1
516,1
473,2
196,2
478,0
1358,1
233,0
75,2
703,1
185,0
575,0
57,0
419,2
475,1
676,0
628,2
1251,2
224,2
44,2
988,1
1153,2
832,0
794,1
1416,2
811,1
1215,2
1205,0
262,2
765,2
841,1
1058,1
199,2
1021,2
135,1
1131,1
327,0
878,0
935,0
1326,0
159,1
9,1
1467,2
1338,2
1368,1
1051,0
426,1
1286,1
324,2
842,0
1214,1
1179,1
1140,1
340,2
1446,0
51,2
1270,1
816,0
1380,2
258,0
1312,0
126,2
1468,1
316,1
6,2
890,2
442,0
134,0
76,2
1088,2
158,0
530,0
285,0
306,1
744,0
298,2
1305,2
957,1
72,2
401,0
1445,0
978,1
772,2
648,2
1081,1
172,1
33,0
672,0
951,1
1426,2
1056,2
961,0
1442,1
649,2
288,0
739,1
241,1
84,1
982,0
1057,2
791,2
1303,2
1282,2
788,0
281,1
804,1
722,2
202,2
357,0
157,1
234,2
684,2
217,0
533,0
693,2
351,1
127,2
1148,0
67,2
25,1
186,2
920,0
540,1
636,0
1278,2
590,2
483,1
387,1
1430,0
184,2
611,1
319,2
1241,0
712,1
17,2
507,0
1028,1
1007,2
1413,2
175,1
871,1
950,1
112,2
569,0
545,0
218,1
807,0
781,1
1293,1
260,2
535,2
1480,0
207,2
963,0
1096,1
618,0
1118,2
799,2
567,0
1283,0
94,0
492,1
960,1
1004,0
212,1
630,0
305,2
754,0
720,1
736,1
1308,1
415,2
37,2
664,0
613,0
1289,1
32,1
1436,0
773,2
782,0
1306,2
1132,2
221,2
1334,1
22,2
971,1
380,0
342,1
886,1
345,0
1448,1
1043,0
118,0
472,0
855,1
1299,0
1151,0
528,0
1071,0
851,2
858,2
644,0
358,2
1126,2
884,0
444,1
1466,2
1010,2
671,1
374,0
181,2
729,2
1451,2
576,0
437,1
604,2
548,1
275,1
283,0
16,1
85,0
705,0
314,1
1184,2
1390,2
1348,0
1387,1
1032,1
1053,2
403,0
645,2
1352,0
272,2
762,2
1473,1
1176,0
382,0
237,1
1048,2
19,1
1123,1
639,1
598,2
1290,2
1238,1
1035,2
620,2
915,1
1084,1
719,1
268,1
795,2
1212,0
1345,0
571,1
1298,0
1041,0
23,0
66,2
254,1
249,2
286,0
1085,2
176,1
541,1
1172,0
166,0
1492,0
738,0
518,0
74,0
1158,0
136,1
1339,0
524,2
674,0
608,1
1427,1
700,1
484,2
956,1
573,1
321,2
531,2
1102,2
1479,0
921,2
223,0
476,1
698,0
914,1
633,0
203,0
13,0
1216,1
1128,1
236,2
544,2
402,1
1006,2
930,2
1271,2
1182,1
647,0
440,0
109,0
309,0
229,2
302,2
1382,2
291,1
63,2
853,0
1227,0
1475,1
1262,1
1275,1
1414,1
820,1
474,1
953,2
110,1
487,2
1362,2
105,1
3,2
1447,0
82,2
776,1
1190,0
1075,1
513,0
1055,1
1307,1
295,2
495,2
904,1
1203,1
614,1
170,2
1244,0
1497,1
119,0
239,1
1026,2
1178,0
1038,2
349,2
658,0
90,2
923,0
1367,0
1403,2
898,2
1188,1
605,1
35,1
1456,1
865,2
421,2
1441,0
1423,1
384,1
1127,0
586,1
991,2
1120,1
549,2
1166,1
140,2
103,2
933,0
557,1
1335,2
284,0
1314,2
1388,2
1101,0
928,1
683,1
453,2
1079,1
1302,1
1246,2
1220,1
1034,1
1181,1
1455,2
1341,0
5,0
653,1
1357,2
761,1
554,1
485,0
104,2
226,1
253,1
332,0
610,2
115,2
455,0
1331,2
1253,0
219,2
238,2
353,0
504,1
891,2
296,2
215,1
514,2
1240,1
1431,1
1291,2
1142,1
512,1
311,1
834,2
911,1
846,0
279,0
1465,0
641,2
182,0
828,2
1064,2
1087,2
952,1
497,2
409,1
1209,2
410,1
1438,1
1134,0
1373,2
1491,1
208,0
925,1
1090,1
578,2
742,2
1349,0
1201,1
46,0
1111,2
774,1
874,0
1276,2
966,2
1042,1
448,2
808,2
34,2
148,1
274,2
1165,2
1249,0
964,1
843,0
1059,2
669,1
461,2
680,0
1133,0
626,0
609,0
1281,2
83,1
1223,0
902,2
468,0
73,1
396,0
429,1
1425,2
1136,1
1481,2
1279,1
368,2
860,1
1356,1
265,2
97,0
250,2
154,1
1372,0
81,2
190,0
1415,2
31,2
1395,2
200,2
785,2
454,0
331,0
431,2
844,1
304,2
1490,2
1011,1
725,1
165,1
792,0
717,0
612,0
932,1
278,0
39,0
562,1
1196,1
49,2
1434,0
508,1
310,1
213,1
350,1
854,0
830,0
1391,1
