graph_index,label
31,3
242,4
541,1
376,3
16,2
93,4
346,5
488,0
226,2
532,5
73,0
244,0
199,0
194,2
457,1
177,2
547,4
361,2
38,4
505,2
563,2
417,2
366,0
356,0
172,2
515,3
371,4
387,4
597,3
27,2
176,4
501,4
549,1
19,5
333,3
508,3
395,0
314,1
233,5
265,3
270,4
373,1
330,1
348,1
582,3
427,0
289,3
398,1
181,4
155,1
564,4
4,5
312,1
109,1
466,1
195,4
533,5
163,4
385,4
231,2
459,1
266,1
413,4
349,1
92,5
472,3
318,3
578,5
524,3
230,5
369,3
377,2
279,2
422,4
12,2
246,0
245,1
54,3
79,1
517,3
284,5
426,5
359,3
520,0
49,1
68,2
253,0
441,0
87,5
197,2
261,3
342,2
458,4
156,0
518,1
189,5
22,5
509,0
238,1
131,1
499,0
449,1
30,2
302,3
259,5
23,2
276,5
538,2
404,5
35,2
102,3
439,3
100,1
85,2
311,5
543,5
423,5
148,0
519,1
579,5
116,0
391,2
596,5
326,5
237,4
202,5
382,0
594,1
555,0
208,1
51,1
138,2
263,3
10,0
516,4
136,3
542,3
26,5
337,3
504,3
137,5
118,4
317,2
323,4
456,5
559,4
303,0
510,5
465,0
213,4
448,5
435,5
425,0
227,2
514,0
351,3
367,0
264,0
390,2
528,5
203,1
285,4
63,0
207,4
47,5
474,0
180,1
184,3
134,5
412,4
166,2
121,4
140,2
254,5
442,5
6,4
316,1
158,4
257,1
157,3
581,5
185,0
258,0
143,0
186,5
354,2
374,0
357,0
48,2
490,3
497,0
322,1
587,2
126,1
103,3
560,1
503,5
198,0
481,4
598,4
320,0
325,0
296,0
24,2
62,3
71,2
37,4
588,5
70,1
39,4
262,2
0,2
568,3
416,4
331,3
168,3
50,1
565,2
389,2
595,0
315,4
464,3
477,5
491,2
589,3
99,2
403,5
41,3
544,2
106,3
299,3
287,3
535,3
548,4
273,3
243,3
498,1
574,0
494,2
309,2
480,4
241,2
218,0
383,4
584,3
113,3
468,3
82,3
150,1
384,2
124,2
44,0
562,1
502,2
478,1
108,1
408,3
188,5
500,0
364,2
402,1
561,4
399,5
13,4
298,4
365,4
290,4
540,1
411,5
127,3
240,1
5,4
268,4
300,2
191,5
352,0
120,3
56,0
96,3
280,2
182,4
60,2
576,1
216,4
8,1
347,1
381,0
552,2
65,5
61,5
222,0
577,0
511,4
43,5
3,3
141,1
21,4
224,3
586,1
375,5
67,1
546,5
145,0
52,4
277,1
84,3
479,5
583,1
392,4
46,1
215,3
247,1
437,4
66,4
420,5
421,2
179,2
445,5
447,5
211,0
123,1
250,5
455,0
536,2
98,1
122,2
353,1
42,1
72,2
239,1
368,5
569,3
432,5
164,0
234,4
9,2
539,5
297,5
15,5
355,5
232,3
554,4
90,0
294,2
217,3
388,4
493,1
461,0
451,2
175,1
492,3
450,1
221,2
308,4
506,4
196,3
161,3
386,4
119,1
205,2
132,3
328,4
305,5
570,2
460,0
475,0
147,4
252,4
88,4
522,4
370,1
288,2
171,1
414,5
590,4
2,5
405,3
396,0
40,3
75,0
170,1
476,2
358,0
434,3
487,3
135,1
545,4
531,3
225,0
527,4
393,3
525,5
28,0
125,1
394,0
36,2
183,0
192,3
360,2
17,2
419,5
255,2
206,1
438,4
29,4
530,5
142,5
485,2
482,2
344,4
471,1
269,1
453,1
571,2
53,4
235,3
209,2
20,1
446,3
335,0
114,3
428,1
462,0
407,4
430,4
324,1
301,0
57,0
115,3
74,1
473,0
210,4
454,5
321,2
248,3
272,3
32,3
339,0
223,2
110,0
97,5
236,3
18,0
336,4
267,5
160,2
329,0
149,2
111,0
293,2
162,5
409,5
484,0
572,5
59,3
513,2
201,5
14,4
470,2
33,0
173,5
363,0
433,1
278,4
429,0
144,4
128,4
95,5
174,5
319,0
249,1
112,0
566,0
599,1
130,5
133,5
406,3
567,1
200,4
