graph_index,label
31,0
242,3
541,4
376,1
16,1
93,5
346,5
488,4
226,4
532,4
73,0
244,5
199,5
194,1
457,5
177,0
547,4
361,1
38,4
505,0
563,4
417,0
366,4
356,2
172,4
515,0
371,2
387,4
597,1
27,2
176,5
501,1
549,5
19,4
333,1
508,5
395,2
314,0
233,1
265,1
270,5
373,3
330,3
348,1
582,4
427,1
289,2
398,4
181,0
155,2
564,5
4,5
312,3
109,1
466,0
195,3
533,2
163,0
385,2
231,0
459,0
266,1
413,3
349,3
92,5
472,2
318,5
578,2
524,0
230,0
369,4
377,3
279,3
422,5
12,5
246,5
245,4
54,2
79,2
517,1
284,3
426,3
359,0
520,1
49,2
68,4
253,5
441,1
87,0
197,2
261,1
342,3
458,0
156,1
518,2
189,4
22,0
509,4
238,2
131,5
499,4
449,3
30,5
302,0
259,4
23,1
276,1
538,5
404,3
35,2
102,3
439,5
100,5
85,5
311,2
543,3
423,0
148,1
519,3
579,5
116,4
391,1
596,1
326,0
237,2
202,4
382,4
594,5
555,4
208,3
51,2
138,5
263,1
10,4
516,3
136,3
542,0
26,1
337,4
504,2
137,4
118,3
317,2
323,4
456,1
559,5
303,1
510,5
465,4
213,3
448,4
435,0
425,5
227,0
514,5
351,5
367,3
264,5
390,4
528,4
203,3
285,1
63,0
207,1
47,1
474,0
180,5
184,3
134,5
412,5
166,1
121,5
140,4
254,1
442,5
6,0
316,5
158,0
257,0
157,5
581,5
185,3
258,2
143,2
186,3
354,4
374,4
357,0
48,3
490,1
497,2
322,2
587,2
126,4
103,2
560,3
503,0
198,5
481,4
598,1
320,0
325,3
296,2
24,3
62,4
71,3
37,2
588,0
70,4
39,3
262,3
0,4
568,1
416,1
331,5
168,5
50,0
565,2
389,0
595,5
315,3
464,0
477,0
491,0
589,1
99,1
403,3
41,1
544,3
106,5
299,1
287,2
535,4
548,4
273,2
243,1
498,3
574,1
494,3
309,2
480,4
241,2
218,1
383,4
584,5
113,5
468,2
82,0
150,2
384,5
124,0
44,2
562,5
502,1
478,0
108,2
408,1
188,2
500,3
364,5
402,4
561,0
399,4
13,3
298,0
365,1
290,5
540,4
411,0
127,4
240,5
5,2
268,3
300,1
191,4
352,0
120,5
56,1
96,2
280,3
182,4
60,0
576,0
216,2
8,0
347,2
381,5
552,2
65,3
61,4
222,0
577,1
511,4
43,1
3,3
141,2
21,2
224,5
586,1
375,0
67,1
546,3
145,5
52,0
277,0
84,5
479,4
583,1
392,4
46,3
215,3
247,5
437,5
66,2
420,4
421,4
179,1
445,3
447,0
211,5
123,2
250,3
455,4
536,4
98,4
122,0
353,3
42,3
72,2
239,2
368,3
569,2
432,2
164,5
234,2
9,0
539,0
297,3
15,1
355,5
232,1
554,4
90,1
294,3
217,4
388,1
493,1
461,2
451,0
175,3
492,5
450,1
221,2
308,0
506,4
196,1
161,1
386,2
119,4
205,3
132,0
328,0
305,0
570,2
460,2
475,5
147,5
252,0
88,0
522,1
370,4
288,4
171,0
414,1
590,4
2,1
405,2
396,2
40,1
75,4
170,0
476,1
358,4
434,1
487,3
135,3
545,0
531,4
225,2
527,2
393,3
525,0
28,4
125,4
394,3
36,3
183,3
192,4
360,4
17,5
419,0
255,1
206,1
438,3
29,2
530,3
142,5
485,2
482,5
344,2
471,3
269,0
453,3
571,4
53,1
235,3
209,3
20,4
446,3
335,4
114,2
428,1
462,0
407,2
430,5
324,0
301,3
57,5
115,5
74,1
473,4
210,1
454,2
321,1
248,0
272,4
32,1
339,2
223,1
110,0
97,2
236,4
18,3
336,4
267,5
160,5
329,3
149,3
111,0
293,5
162,1
409,3
484,5
572,0
59,0
513,2
201,2
14,2
470,2
33,3
173,1
363,5
433,2
278,0
429,0
144,2
128,0
95,5
174,5
319,2
249,5
112,2
566,0
599,3
130,5
133,1
406,3
567,3
200,2
