graph_index,label
31,2
242,1
541,0
376,3
16,4
93,3
346,5
488,3
226,5
532,1
73,1
244,4
199,5
194,1
457,1
177,4
547,0
361,4
38,1
505,3
563,1
417,5
366,4
356,4
172,0
515,4
371,5
387,4
597,4
27,5
176,2
501,5
549,2
19,1
333,1
508,0
395,2
314,0
233,3
265,0
270,2
373,1
330,1
348,3
582,4
427,1
289,0
398,2
181,4
155,3
564,3
4,5
312,4
109,4
466,2
195,2
533,4
163,4
385,0
231,2
459,3
266,0
413,1
349,3
92,2
472,2
318,0
578,4
524,1
230,3
369,0
377,1
279,1
422,1
12,5
246,3
245,0
54,0
79,2
517,1
284,3
426,1
359,3
520,0
49,1
68,0
253,1
441,3
87,4
197,0
261,2
342,0
458,5
156,5
518,2
189,2
22,1
509,5
238,1
131,4
499,5
449,2
30,5
302,2
259,0
23,5
276,0
538,5
404,5
35,3
102,3
439,4
100,3
85,4
311,1
543,2
423,3
148,1
519,0
579,5
116,1
391,3
596,4
326,1
237,2
202,3
382,1
594,0
555,5
208,3
51,4
138,1
263,5
10,0
516,3
136,1
542,3
26,2
337,3
504,5
137,1
118,4
317,1
323,0
456,0
559,3
303,3
510,4
465,0
213,3
448,4
435,0
425,0
227,0
514,2
351,2
367,2
264,3
390,4
528,1
203,4
285,0
63,3
207,2
47,3
474,5
180,2
184,5
134,3
412,5
166,2
121,3
140,4
254,0
442,3
6,5
316,0
158,3
257,2
157,3
581,5
185,4
258,2
143,1
186,3
354,5
374,3
357,0
48,5
490,2
497,0
322,0
587,2
126,1
103,1
560,5
503,1
198,3
481,2
598,3
320,5
325,5
296,5
24,2
62,5
71,4
37,1
588,2
70,5
39,5
262,4
0,5
568,0
416,5
331,1
168,3
50,2
565,0
389,2
595,3
315,0
464,2
477,4
491,2
589,4
99,5
403,3
41,4
544,5
106,5
299,4
287,0
535,5
548,5
273,2
243,4
498,4
574,3
494,2
309,4
480,5
241,1
218,0
383,4
584,0
113,0
468,1
82,1
150,2
384,3
124,3
44,0
562,5
502,0
478,4
108,3
408,4
188,5
500,4
364,5
402,0
561,1
399,1
13,5
298,3
365,1
290,3
540,5
411,4
127,1
240,2
5,4
268,2
300,4
191,0
352,3
120,3
56,1
96,5
280,3
182,4
60,0
576,4
216,0
8,2
347,0
381,5
552,4
65,1
61,3
222,3
577,0
511,3
43,5
3,3
141,5
21,0
224,5
586,0
375,2
67,0
546,4
145,1
52,1
277,3
84,2
479,3
583,1
392,2
46,5
215,5
247,3
437,1
66,0
420,3
421,4
179,4
445,1
447,4
211,2
123,4
250,0
455,5
536,3
98,4
122,1
353,2
42,1
72,2
239,2
368,2
569,1
432,0
164,3
234,3
9,2
539,5
297,1
15,3
355,0
232,1
554,5
90,3
294,0
217,1
388,2
493,1
461,0
451,4
175,0
492,4
450,1
221,4
308,2
506,0
196,2
161,5
386,3
119,0
205,3
132,4
328,4
305,2
570,4
460,5
475,5
147,2
252,2
88,4
522,4
370,5
288,0
171,5
414,3
590,0
2,4
405,3
396,2
40,2
75,5
170,0
476,2
358,4
434,2
487,0
135,3
545,2
531,2
225,0
527,2
393,4
525,4
28,0
125,0
394,3
36,0
183,5
192,3
360,3
17,5
419,1
255,0
206,5
438,5
29,4
530,1
142,1
485,0
482,5
344,2
471,1
269,1
453,1
571,2
53,3
235,1
209,5
20,0
446,5
335,4
114,4
428,1
462,1
407,2
430,2
324,5
301,1
57,0
115,0
74,4
473,3
210,1
454,5
321,0
248,2
272,3
32,0
339,3
223,4
110,2
97,5
236,4
18,1
336,0
267,5
160,1
329,4
149,1
111,4
293,4
162,5
409,4
484,4
572,2
59,1
513,1
201,3
14,3
470,1
33,5
173,5
363,2
433,1
278,0
429,5
144,2
128,2
95,4
174,2
319,5
249,0
112,2
566,4
599,0
130,2
133,1
406,2
567,4
200,2
