graph_index,label
949,2
1280,0
1443,1
943,1
129,0
539,2
347,2
962,2
955,0
559,2
813,2
64,0
1408,2
1400,2
623,0
1149,2
850,0
1261,0
637,1
1474,2
1463,0
942,0
579,1
318,0
383,2
1162,1
745,1
1488,0
144,2
825,0
225,0
339,2
1342,2
491,1
1327,1
1378,1
985,2
1336,2
889,0
15,1
256,1
786,1
1210,0
502,0
965,0
300,2
1250,2
7,1
1419,2
406,1
959,0
652,0
984,2
168,0
171,2
423,2
1428,2
826,0
192,0
338,2
983,1
1024,1
120,2
688,0
323,0
1078,1
1066,1
389,0
553,1
753,1
903,0
790,1
993,0
1374,0
1330,2
1049,1
894,1
1204,1
522,0
292,1
789,2
634,1
1061,2
470,0
755,1
526,0
1159,2
91,0
1005,1
1324,1
1377,0
619,2
465,2
1401,1
947,0
1080,2
1460,1
47,0
1164,0
128,0
1001,1
123,0
193,1
967,2
521,1
107,1
743,0
1198,1
1245,1
827,0
574,1
721,0
919,1
399,1
1483,0
1106,2
441,1
997,0
488,2
908,2
222,2
40,0
411,2
53,0
42,0
661,2
1230,2
132,0
566,1
390,2
78,2
334,1
695,2
335,2
1047,2
697,1
1471,1
710,2
111,1
931,0
1069,1
1344,1
1265,2
36,0
1175,1
1067,0
267,0
303,1
859,2
945,1
525,0
1361,2
817,1
1444,2
1453,0
867,2
1277,1
65,0
30,2
164,1
617,1
320,0
621,2
994,1
326,0
872,1
1392,2
1233,1
452,0
394,2
730,0
1287,2
768,0
378,0
1310,0
555,2
1354,0
937,0
1316,0
731,0
1065,2
493,2
906,1
1115,1
563,2
1472,0
424,2
587,1
638,2
1031,1
1397,2
1478,1
668,0
177,2
264,1
204,1
601,1
809,2
972,1
1124,1
1454,1
41,0
632,1
1412,1
1375,1
1103,1
538,2
1359,0
1157,0
259,1
1170,0
432,1
60,0
1003,1
622,2
1495,2
958,2
494,1
355,0
750,0
1255,1
1122,2
1329,0
1199,0
1155,2
1267,1
1121,1
797,2
1489,2
1402,1
10,2
1076,0
373,2
910,1
734,0
1288,1
131,0
670,1
814,1
940,1
1254,2
150,1
1346,2
467,1
666,1
1063,2
18,1
523,2
1045,2
1366,2
1410,1
1145,1
798,1
1221,1
301,0
866,1
848,0
173,0
232,0
1036,1
457,1
183,0
427,1
425,0
333,0
682,1
723,2
1082,2
500,1
1234,0
266,1
68,1
1113,0
1135,1
480,0
857,1
1016,1
294,1
1252,1
386,0
198,2
706,2
122,2
1099,1
1062,2
520,0
125,0
999,1
655,2
1417,2
681,2
934,0
1273,0
922,2
1321,1
547,1
1040,0
989,0
1187,2
769,2
501,1
899,0
397,0
365,2
45,2
1173,2
1237,0
1383,0
407,1
536,0
1493,1
14,0
606,2
61,2
998,0
227,2
381,1
1143,2
718,1
882,1
990,1
108,1
686,0
1476,1
732,1
282,1
1002,2
1,2
654,2
870,0
583,1
821,2
89,1
875,2
152,0
1192,1
787,2
1020,2
568,0
1247,0
748,0
537,2
724,2
1228,0
289,2
1300,0
505,0
1313,2
1060,0
1086,2
856,0
818,2
758,2
901,2
880,2
1322,2
490,2
570,1
392,2
393,2
715,0
1092,0
550,0
1435,0
377,1
1422,1
759,1
1450,2
1105,0
556,0
1107,0
1015,0
689,1
1309,0
163,1
747,0
1340,2
147,1
247,2
1152,0
694,0
685,0
1109,2
360,2
299,2
1023,1
251,2
893,1
80,2
815,1
1257,2
1070,2
1213,1
463,0
905,2
1194,0
582,0
868,0
771,0
364,1
400,0
631,2
977,1
687,2
315,1
1073,2
607,1
1284,2
980,1
1050,0
325,2
178,1
1232,0
1437,0
179,1
657,2
584,2
1225,2
642,2
479,1
643,1
12,1
969,0
430,2
1350,2
861,1
1301,1
451,2
1008,1
273,1
263,0
450,0
1371,0
1285,2
98,1
498,2
996,0
673,1
1186,0
55,0
517,1
1487,1
328,1
206,1
1462,0
1195,2
114,1
1077,0
1432,2
93,0
0,1
869,0
810,1
77,1
1459,1
245,0
436,1
838,2
591,0
145,0
412,1
307,1
269,2
1189,2
26,0
1420,2
863,2
690,1
711,1
593,0
1343,2
751,2
155,0
1039,0
100,2
1498,0
52,0
1347,1
210,0
1217,0
113,0
246,0
546,2
881,1
833,2
1482,2
1452,2
1353,0
1424,0
1074,1
297,1
803,0
1218,1
737,2
979,0
510,0
1399,2
783,2
59,1
1027,2
341,1
1154,1
924,0
1200,0
909,0
446,1
968,2
471,0
162,2
1315,0
862,2
1469,1
117,2
760,2
1396,0
981,1
599,1
1095,1
43,1
231,2
1486,0
713,0
356,2
1025,2
464,1
1146,2
1091,2
1197,0
414,2
986,2
806,1
1226,2
1421,1
1236,0
1193,1
255,0
780,2
362,2
831,1
1114,0
62,0
329,0
876,1
1144,0
704,2
1379,2
735,1
1018,2
726,0
1297,2
1150,0
597,1
1222,1
679,2
1014,0
271,2
469,0
702,1
603,0
552,2
395,1
740,0
361,0
462,0
209,1
954,1
1110,2
449,0
261,0
354,2
248,1
519,1
371,0
728,2
793,1
195,1
1386,0
1219,1
367,2
1393,0
434,2
116,0
1208,2
1243,0
1433,2
948,0
551,1
847,1
1364,0
143,1
1457,1
877,2
346,0
845,1
27,2
142,1
95,1
418,1
892,1
585,2
929,2
873,2
242,0
86,0
766,2
1163,0
1029,2
4,2
96,1
322,2
216,2
2,1
602,0
92,1
805,0
11,2
1108,0
1365,2
391,2
1461,0
509,1
1207,2
146,2
1333,0
201,1
1325,0
1054,0
1169,2
675,2
946,2
287,1
290,1
1098,0
56,0
408,2
422,0
1116,1
506,0
447,1
640,0
663,1
1337,0
1295,1
565,0
900,1
907,1
1439,2
133,2
888,1
366,2
596,1
370,1
887,1
691,0
375,1
1202,0
1484,1
800,2
749,0
153,2
987,0
167,2
660,0
8,2
277,0
240,1
1411,1
995,1
1266,2
970,1
616,2
1440,2
1449,2
588,1
819,0
913,1
1496,2
29,0
917,2
1097,2
1044,2
1384,1
516,1
473,0
196,1
478,0
1358,1
233,0
75,2
703,2
185,2
575,2
57,0
419,2
475,1
676,1
628,0
1251,2
224,0
44,0
988,0
1153,2
832,1
794,1
1416,0
811,2
1215,2
1205,0
262,0
765,0
841,2
1058,1
199,0
1021,2
135,2
1131,1
327,1
878,1
935,0
1326,2
159,2
9,1
1467,1
1338,2
1368,0
1051,2
426,1
1286,2
324,0
842,1
1214,1
1179,0
1140,1
340,1
1446,1
51,1
1270,0
816,1
1380,0
258,1
1312,0
126,0
1468,1
316,1
6,1
890,1
442,0
134,1
76,0
1088,2
158,1
530,2
285,0
306,0
744,2
298,1
1305,0
957,1
72,1
401,1
1445,0
978,0
772,2
648,2
1081,1
172,1
33,1
672,0
951,2
1426,2
1056,0
961,1
1442,0
649,1
288,0
739,0
241,0
84,2
982,1
1057,2
791,0
1303,2
1282,2
788,1
281,2
804,2
722,1
202,1
357,2
157,2
234,2
684,2
217,1
533,0
693,1
351,1
127,0
1148,2
67,0
25,1
186,0
920,1
540,2
636,2
1278,2
590,1
483,2
387,2
1430,1
184,0
611,2
319,2
1241,1
712,1
17,0
507,2
1028,1
1007,0
1413,1
175,0
871,2
950,0
112,2
569,1
545,2
218,2
807,1
781,2
1293,1
260,1
535,2
1480,2
207,0
963,2
1096,2
618,0
1118,0
799,1
567,1
1283,1
94,0
492,0
960,2
1004,0
212,2
630,0
305,2
754,2
720,1
736,2
1308,0
415,0
37,0
664,1
613,1
1289,2
32,2
1436,0
773,0
782,0
1306,2
1132,1
221,0
1334,0
22,1
971,2
380,0
342,1
886,1
345,1
1448,1
1043,0
118,0
472,0
855,0
1299,2
1151,0
528,1
1071,0
851,2
858,0
644,0
358,2
1126,0
884,0
444,0
1466,2
1010,2
671,2
374,0
181,0
729,2
1451,0
576,0
437,1
604,2
548,2
275,0
283,1
16,2
85,2
705,1
314,0
1184,0
1390,0
1348,1
1387,0
1032,1
1053,0
403,1
645,0
1352,1
272,0
762,0
1473,1
1176,2
382,2
237,0
1048,0
19,0
1123,2
639,0
598,2
1290,2
1238,0
1035,2
620,2
915,2
1084,1
719,0
268,2
795,1
1212,2
1345,2
571,2
1298,2
1041,2
23,1
66,0
254,0
249,2
286,2
1085,0
176,1
541,1
1172,0
166,2
1492,2
738,2
518,0
74,0
1158,0
136,2
1339,1
524,2
674,2
608,2
1427,0
700,2
484,0
956,2
573,0
321,2
531,0
1102,1
1479,0
921,1
223,0
476,2
698,2
914,1
633,2
203,2
13,1
1216,0
1128,1
236,0
544,1
402,0
1006,0
930,0
1271,2
1182,2
647,1
440,0
109,2
309,1
229,2
302,0
1382,1
291,1
63,2
853,0
1227,1
1475,0
1262,2
1275,1
1414,1
820,0
474,2
953,1
110,2
487,2
1362,1
105,1
3,1
1447,1
82,0
776,0
1190,1
1075,2
513,0
1055,2
1307,1
295,1
495,1
904,0
1203,1
614,0
170,0
1244,2
1497,1
119,0
239,2
1026,2
1178,0
1038,2
349,2
658,1
90,2
923,1
1367,1
1403,1
898,0
1188,2
605,0
35,0
1456,2
865,0
421,0
1441,1
1423,0
384,2
1127,0
586,0
991,1
1120,0
549,2
1166,0
140,1
103,2
933,0
557,2
1335,1
284,1
1314,2
1388,0
1101,0
928,0
683,2
453,1
1079,2
1302,1
1246,2
1220,0
1034,2
1181,1
1455,0
1341,0
5,1
653,2
1357,0
761,0
554,0
485,1
104,1
226,0
253,2
332,2
610,0
115,2
455,1
1331,2
1253,2
219,2
238,1
353,2
504,0
891,0
296,1
215,1
514,2
1240,2
1431,0
1291,2
1142,0
512,2
311,1
834,0
911,0
846,2
279,2
1465,2
641,0
182,0
828,1
1064,2
1087,2
952,2
497,1
409,1
1209,0
410,1
1438,1
1134,0
1373,2
1491,2
208,1
925,1
1090,2
578,1
742,0
1349,1
1201,1
46,0
1111,0
774,1
874,2
1276,2
966,2
1042,0
448,1
808,1
34,2
148,1
274,1
1165,1
1249,1
964,1
843,2
1059,0
669,2
461,2
680,1
1133,0
626,2
609,1
1281,1
83,0
1223,1
902,2
468,0
73,1
396,1
429,0
1425,1
1136,2
1481,1
1279,1
368,0
860,2
1356,1
265,0
97,2
250,0
154,0
1372,1
81,1
190,0
1415,1
31,0
1395,2
200,2
785,1
454,1
331,2
431,0
844,1
304,0
1490,2
1011,0
725,2
165,2
792,0
717,0
612,0
932,0
278,1
39,1
562,0
1196,1
49,2
1434,2
508,2
310,2
213,1
350,1
854,2
830,1
1391,0
