graph_index,label
96,0
2,1
56,1
133,1
146,1
61,1
52,1
20,1
4,0
68,1
38,0
33,1
69,0
180,1
148,0
17,1
75,0
177,0
149,1
103,1
158,1
97,0
119,1
86,1
145,1
156,1
41,1
95,0
83,1
99,1
140,0
44,0
165,1
114,1
126,1
120,1
43,1
164,1
144,1
36,1
29,0
131,0
87,0
19,1
88,1
64,1
98,1
168,1
57,0
169,1
118,1
16,1
13,0
135,1
65,1
77,1
143,0
179,1
115,1
8,1
1,1
132,1
24,1
93,1
34,0
46,1
127,0
187,1
159,1
21,0
55,0
66,1
40,0
124,1
136,0
37,1
32,1
6,1
5,0
116,1
78,0
63,0
76,0
141,0
53,0
79,0
35,1
185,1
184,1
104,1
23,0
150,1
47,0
162,1
139,1
138,0
22,1
81,1
14,0
25,1
167,0
155,1
111,1
106,1
11,1
84,0
12,0
74,1
163,1
90,1
176,0
125,0
107,0
175,0
182,1
100,1
121,1
113,1
130,1
142,1
27,1
58,0
147,1
45,0
186,1
70,1
170,0
51,1
60,1
71,1
50,1
39,1
151,0
15,0
181,1
102,1
91,1
112,1
92,0
31,1
30,1
89,1
161,0
154,1
28,1
128,0
85,0
183,1
137,0
172,1
