graph_index,label
31,1
242,5
541,3
376,5
16,1
93,2
346,5
488,4
226,2
532,2
73,0
244,2
199,1
194,2
457,2
177,5
547,1
361,3
38,4
505,4
563,3
417,4
366,3
356,5
172,1
515,2
371,2
387,0
597,1
27,0
176,1
501,5
549,3
19,5
333,2
508,5
395,3
314,1
233,2
265,0
270,5
373,5
330,2
348,1
582,5
427,3
289,2
398,2
181,2
155,2
564,0
4,5
312,3
109,5
466,3
195,3
533,1
163,4
385,3
231,3
459,4
266,4
413,3
349,1
92,0
472,1
318,4
578,3
524,4
230,1
369,5
377,4
279,4
422,5
12,0
246,3
245,4
54,3
79,1
517,1
284,5
426,0
359,1
520,5
49,0
68,5
253,4
441,5
87,3
197,2
261,4
342,0
458,3
156,2
518,5
189,2
22,1
509,4
238,0
131,3
499,3
449,3
30,4
302,2
259,2
23,0
276,4
538,1
404,1
35,3
102,2
439,2
100,4
85,1
311,3
543,4
423,4
148,4
519,3
579,5
116,3
391,5
596,2
326,4
237,3
202,3
382,2
594,0
555,3
208,1
51,2
138,4
263,0
10,2
516,1
136,3
542,4
26,1
337,5
504,0
137,1
118,0
317,2
323,1
456,0
559,0
303,2
510,1
465,5
213,0
448,2
435,0
425,5
227,1
514,3
351,5
367,5
264,2
390,5
528,3
203,1
285,1
63,4
207,2
47,5
474,5
180,5
184,4
134,5
412,1
166,3
121,0
140,4
254,2
442,4
6,1
316,4
158,4
257,1
157,5
581,5
185,0
258,0
143,4
186,4
354,1
374,3
357,3
48,2
490,1
497,0
322,3
587,2
126,1
103,5
560,2
503,4
198,3
481,4
598,4
320,4
325,0
296,1
24,0
62,0
71,1
37,4
588,0
70,3
39,3
262,3
0,1
568,2
416,3
331,2
168,4
50,4
565,3
389,0
595,0
315,5
464,3
477,0
491,0
589,3
99,3
403,5
41,4
544,0
106,4
299,3
287,0
535,4
548,2
273,0
243,1
498,4
574,5
494,2
309,2
480,1
241,4
218,3
383,5
584,0
113,5
468,3
82,4
150,0
384,2
124,3
44,0
562,0
502,4
478,1
108,5
408,0
188,1
500,1
364,2
402,3
561,3
399,2
13,1
298,4
365,3
290,0
540,3
411,4
127,0
240,4
5,5
268,2
300,3
191,0
352,0
120,5
56,5
96,5
280,0
182,0
60,2
576,1
216,1
8,5
347,1
381,4
552,2
65,2
61,3
222,5
577,5
511,0
43,2
3,5
141,3
21,5
224,5
586,4
375,5
67,3
546,2
145,4
52,5
277,5
84,2
479,4
583,4
392,3
46,4
215,3
247,4
437,0
66,4
420,0
421,3
179,0
445,3
447,1
211,3
123,0
250,2
455,1
536,0
98,1
122,0
353,3
42,2
72,0
239,1
368,0
569,1
432,4
164,2
234,0
9,4
539,2
297,0
15,5
355,1
232,1
554,3
90,5
294,5
217,2
388,2
493,0
461,4
451,5
175,3
492,1
450,2
221,3
308,5
506,3
196,5
161,5
386,0
119,1
205,2
132,4
328,2
305,5
570,4
460,5
475,0
147,0
252,0
88,0
522,1
370,5
288,1
171,2
414,5
590,4
2,5
405,0
396,5
40,1
75,2
170,5
476,1
358,3
434,4
487,3
135,0
545,4
531,2
225,4
527,1
393,1
525,0
28,2
125,3
394,2
36,5
183,3
192,3
360,4
17,5
419,4
255,1
206,5
438,0
29,4
530,1
142,2
485,2
482,4
344,3
471,2
269,3
453,2
571,1
53,5
235,1
209,2
20,0
446,1
335,1
114,2
428,5
462,2
407,0
430,2
324,1
301,2
57,1
115,2
74,2
473,1
210,3
454,0
321,0
248,5
272,2
32,0
339,2
223,5
110,4
97,3
236,2
18,4
336,1
267,4
160,4
329,5
149,5
111,3
293,0
162,4
409,1
484,0
572,5
59,1
513,0
201,4
14,0
470,1
33,4
173,0
363,1
433,5
278,3
429,5
144,0
128,4
95,2
174,0
319,1
249,1
112,2
566,4
599,1
130,3
133,0
406,1
567,4
200,3
