graph_index,label
949,2
1280,1
1443,1
943,2
129,0
539,0
347,0
962,1
955,2
559,2
813,2
64,1
1408,0
1400,2
623,0
1149,2
850,0
1261,1
637,0
1474,1
1463,2
942,1
579,2
318,1
383,0
1162,0
745,2
1488,0
144,1
825,0
225,2
339,0
1342,0
491,2
1327,2
1378,2
985,1
1336,0
889,1
15,1
256,2
786,0
1210,1
502,2
965,2
300,2
1250,0
7,2
1419,0
406,0
959,0
652,1
984,1
168,2
171,1
423,2
1428,2
826,0
192,1
338,0
983,0
1024,2
120,0
688,0
323,1
1078,1
1066,1
389,0
553,0
753,1
903,0
790,2
993,0
1374,2
1330,1
1049,2
894,0
1204,2
522,0
292,0
789,2
634,1
1061,1
470,2
755,1
526,0
1159,1
91,1
1005,0
1324,1
1377,1
619,1
465,2
1401,0
947,0
1080,0
1460,2
47,1
1164,1
128,0
1001,2
123,2
193,0
967,0
521,1
107,1
743,0
1198,0
1245,0
827,0
574,2
721,2
919,1
399,1
1483,1
1106,2
441,1
997,1
488,0
908,0
222,0
40,0
411,2
53,2
42,1
661,2
1230,2
132,2
566,1
390,1
78,0
334,2
695,0
335,2
1047,0
697,1
1471,0
710,2
111,0
931,2
1069,1
1344,0
1265,0
36,0
1175,1
1067,2
267,1
303,0
859,1
945,1
525,0
1361,0
817,2
1444,0
1453,2
867,0
1277,2
65,0
30,0
164,0
617,0
320,0
621,0
994,2
326,1
872,0
1392,0
1233,0
452,0
394,2
730,1
1287,1
768,2
378,2
1310,1
555,0
1354,1
937,0
1316,2
731,0
1065,0
493,1
906,1
1115,1
563,0
1472,2
424,0
587,2
638,2
1031,2
1397,1
1478,0
668,1
177,1
264,2
204,0
601,0
809,2
972,1
1124,2
1454,1
41,0
632,2
1412,0
1375,0
1103,0
538,1
1359,2
1157,2
259,2
1170,2
432,1
60,0
1003,0
622,2
1495,1
958,2
494,1
355,1
750,2
1255,1
1122,0
1329,2
1199,2
1155,1
1267,1
1121,1
797,0
1489,1
1402,1
10,1
1076,0
373,2
910,0
734,2
1288,2
131,2
670,2
814,0
940,2
1254,2
150,1
1346,0
467,2
666,1
1063,1
18,2
523,1
1045,1
1366,1
1410,1
1145,1
798,1
1221,0
301,2
866,0
848,1
173,1
232,1
1036,0
457,1
183,2
427,2
425,1
333,1
682,1
723,1
1082,2
500,0
1234,0
266,1
68,1
1113,0
1135,1
480,1
857,0
1016,1
294,0
1252,2
386,2
198,2
706,0
122,0
1099,0
1062,2
520,2
125,1
999,2
655,2
1417,0
681,1
934,2
1273,2
922,0
1321,2
547,2
1040,2
989,2
1187,1
769,2
501,2
899,2
397,1
