graph_index,label
949,2
1280,2
1443,2
943,0
129,1
539,1
347,1
962,2
955,2
559,0
813,1
64,0
1408,0
1400,0
623,0
1149,1
850,2
1261,2
637,1
1474,2
1463,0
942,0
579,2
318,1
383,0
1162,1
745,1
1488,2
144,1
825,2
225,0
339,0
1342,0
491,0
1327,1
1378,2
985,2
1336,0
889,0
15,1
256,1
786,1
1210,0
502,1
965,2
300,2
1250,1
7,1
1419,1
406,2
959,1
652,2
984,0
168,1
171,1
423,1
1428,2
826,0
192,0
338,2
983,0
1024,2
120,1
688,0
323,2
1078,2
1066,0
389,2
553,0
753,1
903,1
790,0
993,2
1374,2
1330,0
1049,0
894,0
1204,2
522,0
292,0
789,2
634,2
1061,2
470,2
755,0
526,1
1159,0
91,2
1005,1
1324,0
1377,0
619,0
465,2
1401,0
947,1
1080,1
1460,2
47,1
1164,1
128,2
1001,1
123,2
193,2
967,2
521,1
107,0
743,2
1198,1
1245,2
827,1
574,0
721,1
919,2
399,2
1483,2
1106,1
441,2
997,1
488,2
908,2
222,1
40,1
411,0
53,1
42,0
661,1
1230,2
132,1
566,1
390,1
78,0
334,2
695,2
335,1
1047,1
697,2
1471,1
710,2
111,2
931,0
1069,0
1344,2
1265,0
36,0
1175,2
1067,0
267,1
303,1
859,1
945,1
525,1
1361,1
817,0
1444,1
1453,1
867,1
1277,0
65,0
30,0
164,0
617,2
320,2
621,1
994,1
326,2
872,2
1392,2
1233,1
452,1
394,0
730,0
1287,1
768,1
378,2
1310,1
555,0
1354,2
937,0
1316,2
731,0
1065,0
493,1
906,2
1115,0
563,2
1472,2
424,0
587,1
638,2
1031,2
1397,1
1478,2
668,2
177,2
264,2
204,0
601,2
809,0
972,0
1124,1
1454,2
41,2
632,1
1412,1
1375,0
1103,0
538,2
1359,1
1157,0
259,1
1170,1
432,1
60,2
1003,2
622,2
1495,2
958,0
494,0
355,2
750,2
1255,2
1122,0
1329,0
1199,1
1155,0
1267,2
1121,1
797,1
1489,1
1402,1
10,2
1076,1
373,2
910,0
734,0
1288,0
131,1
670,2
814,2
940,0
1254,2
150,0
1346,0
467,0
666,2
1063,0
18,2
523,2
1045,0
1366,1
1410,2
1145,2
798,1
1221,2
301,1
866,1
848,0
173,2
232,2
1036,1
457,1
183,1
427,0
425,2
333,1
682,1
723,2
1082,0
500,0
1234,0
266,2
68,0
1113,1
1135,0
480,2
857,2
1016,0
294,0
1252,2
386,0
198,2
706,1
122,2
1099,0
1062,0
520,2
125,2
999,1
655,0
1417,0
681,2
934,0
1273,1
922,1
1321,1
547,0
1040,2
989,0
1187,0
769,2
501,2
899,0
397,2
365,1
45,2
1173,0
1237,2
1383,2
407,1
536,0
1493,1
14,1
606,2
61,1
998,2
227,2
381,1
1143,2
718,1
882,2
990,1
108,0
686,0
1476,0
732,0
282,1
1002,1
1,1
654,0
870,2
583,0
821,1
89,0
875,0
152,1
1192,0
787,2
1020,1
568,1
1247,0
748,0
537,1
724,1
1228,2
289,0
1300,0
505,2
1313,2
1060,1
1086,2
856,0
818,2
758,1
901,2
880,0
1322,1
490,0
570,0
392,1
393,0
715,1
1092,0
550,1
1435,2
377,2
1422,0
759,0
1450,0
1105,0
556,0
1107,1
1015,0
689,2
1309,0
163,2
747,1
1340,2
147,1
247,0
1152,1
694,0
685,1
1109,2
360,0
299,1
1023,2
251,0
893,1
80,2
815,2
1257,1
1070,2
1213,0
463,0
905,0
1194,0
582,1
868,1
771,1
364,2
400,0
631,1
977,2
687,0
315,2
1073,0
607,0
1284,2
980,0
1050,0
325,2
178,2
1232,1
1437,1
179,1
657,0
584,0
1225,2
642,0
479,2
643,2
12,1
969,1
430,2
1350,2
861,0
1301,2
451,0
1008,2
273,1
263,2
450,1
1371,2
1285,0
98,2
498,0
996,2
673,2
1186,2
55,0
517,1
1487,2
328,1
206,2
1462,1
1195,0
114,1
1077,1
1432,0
93,2
0,1
869,0
810,1
77,1
1459,1
245,0
436,2
838,1
591,0
145,0
412,0
307,0
269,1
1189,2
26,2
1420,0
863,1
690,0
711,1
593,1
1343,1
751,0
155,0
1039,0
100,0
1498,0
52,2
1347,1
210,2
1217,0
113,1
246,2
546,2
881,0
833,0
1482,0
1452,0
1353,0
1424,0
1074,2
297,0
803,1
1218,2
737,1
979,2
510,1
1399,2
783,0
59,0
1027,1
341,1
1154,0
924,0
1200,0
909,1
446,0
968,1
471,2
162,0
1315,0
862,1
1469,0
117,1
760,2
1396,0
981,2
599,0
1095,1
43,2
231,2
1486,1
713,0
356,2
1025,0
464,0
1146,0
1091,2
1197,0
414,0
986,1
806,1
1226,2
1421,0
1236,0
1193,0
255,2
780,1
362,1
831,0
1114,1
62,0
329,1
876,2
1144,0
704,0
1379,1
735,2
1018,1
726,1
1297,2
1150,1
597,1
1222,1
679,2
1014,1
271,1
469,0
702,0
603,1
552,2
395,2
740,1
361,1
462,0
209,2
954,0
1110,1
449,1
261,0
354,2
248,0
519,1
371,0
728,0
793,0
195,1
1386,2
1219,1
367,0
1393,2
434,2
116,0
1208,1
1243,0
1433,2
948,0
551,1
847,1
1364,1
143,1
1457,1
877,0
346,1
845,2
27,0
142,2
95,1
418,0
892,0
585,0
929,1
873,1
242,2
86,0
766,1
1163,0
1029,0
4,2
96,1
322,2
216,1
2,1
602,1
92,0
805,1
11,0
1108,2
1365,0
391,0
1461,2
509,1
1207,1
146,2
1333,2
201,2
1325,2
1054,1
1169,2
675,2
946,0
287,2
290,0
1098,1
56,2
408,0
422,0
1116,0
506,0
447,0
640,1
663,0
1337,2
1295,1
565,0
900,2
907,2
1439,2
133,0
888,2
366,2
596,2
370,2
887,0
691,0
375,1
1202,2
1484,1
800,2
749,2
153,1
987,0
167,1
660,1
8,1
277,1
240,2
1411,1
995,0
1266,0
970,1
616,2
1440,1
1449,0
588,0
819,0
913,1
1496,1
29,1
917,1
1097,0
1044,1
1384,1
516,2
473,1
196,0
478,1
1358,0
233,2
75,0
703,2
185,0
575,0
57,2
419,0
475,0
676,0
628,2
1251,2
224,1
44,0
988,0
1153,1
832,2
794,2
1416,1
811,1
1215,1
1205,0
262,1
765,0
841,1
1058,2
199,1
1021,1
135,0
1131,2
327,2
878,1
935,2
1326,0
159,1
9,2
1467,1
1338,0
1368,1
1051,2
426,1
1286,0
324,1
842,2
1214,0
1179,0
1140,1
340,1
1446,1
51,1
1270,0
816,0
1380,0
258,2
1312,2
126,1
1468,2
316,2
6,1
890,1
442,1
134,2
76,2
1088,1
158,1
530,0
285,1
306,2
744,1
298,0
1305,0
957,2
72,0
401,2
1445,0
978,1
772,1
648,0
1081,2
172,2
33,0
672,2
951,0
1426,0
1056,1
961,0
1442,2
649,0
288,1
739,0
241,0
84,1
982,1
1057,1
791,0
1303,0
1282,0
788,2
281,2
804,0
722,2
202,0
357,2
157,1
234,1
684,0
217,0
533,1
693,0
351,1
127,0
1148,1
67,1
25,1
186,2
920,0
540,1
636,2
1278,2
590,1
483,1
387,1
1430,1
184,2
611,1
319,0
1241,1
712,0
17,2
507,1
1028,1
1007,1
1413,1
175,2
871,1
950,2
112,0
569,2
545,2
218,2
807,1
781,1
1293,2
260,1
535,1
1480,0
207,1
963,1
1096,0
618,1
1118,2
799,1
567,2
1283,0
94,2
492,1
960,0
1004,2
212,1
630,2
305,0
754,1
720,1
736,0
1308,2
415,1
37,0
664,2
613,0
1289,2
32,1
1436,1
773,0
782,1
1306,0
1132,1
221,0
1334,1
22,0
971,2
380,1
342,2
886,0
345,0
1448,2
1043,1
118,0
472,2
855,1
1299,2
1151,1
528,2
1071,2
851,0
858,1
644,0
358,0
1126,2
884,2
444,2
1466,1
1010,0
671,1
374,2
181,2
729,0
1451,0
576,1
437,0
604,1
548,0
275,0
283,0
16,1
85,0
705,2
314,2
1184,2
1390,1
1348,1
1387,2
1032,2
1053,2
403,2
645,0
1352,1
272,1
762,2
1473,1
1176,0
382,0
237,1
1048,0
19,0
1123,2
639,1
598,1
1290,0
1238,2
1035,2
620,2
915,0
1084,0
719,2
268,2
795,1
1212,1
1345,2
571,2
1298,1
1041,2
23,0
66,2
254,2
249,1
286,1
1085,2
176,2
541,2
1172,2
166,2
1492,2
738,1
518,2
74,2
1158,0
136,1
1339,1
524,2
674,2
608,0
1427,0
700,1
484,0
956,1
573,2
321,2
531,2
1102,0
1479,2
921,0
223,2
476,2
698,1
914,2
633,0
203,0
13,2
1216,1
1128,2
236,0
544,2
402,1
1006,1
930,1
1271,2
1182,2
647,0
440,1
109,1
309,2
229,1
302,0
1382,1
291,2
63,0
853,0
1227,2
1475,1
1262,1
1275,1
1414,2
820,2
474,1
953,2
110,2
487,2
1362,0
105,2
3,2
1447,1
82,2
776,1
1190,1
1075,0
513,1
1055,2
1307,2
295,2
495,2
904,1
1203,2
614,1
170,0
1244,2
1497,2
119,2
239,0
1026,1
1178,0
1038,0
349,1
658,1
90,2
923,1
1367,0
1403,1
898,1
1188,2
605,0
35,0
1456,0
865,0
421,0
1441,2
1423,0
384,2
1127,0
586,0
991,0
1120,2
549,1
1166,0
140,1
103,0
933,2
557,1
1335,1
284,2
1314,0
1388,0
1101,0
928,2
683,0
453,1
1079,2
1302,2
1246,0
1220,0
1034,0
1181,0
1455,0
1341,2
5,0
653,2
1357,2
761,1
554,1
485,2
104,0
226,1
253,0
332,2
610,0
115,1
455,2
1331,2
1253,2
219,1
238,2
353,2
504,0
891,1
296,0
215,0
514,0
1240,0
1431,2
1291,1
1142,1
512,2
311,2
834,1
911,2
846,2
279,1
1465,2
641,0
182,1
828,0
1064,0
1087,0
952,0
497,2
409,1
1209,2
410,0
1438,1
1134,2
1373,1
1491,2
208,0
925,2
1090,0
578,0
742,0
1349,1
1201,2
46,2
1111,0
774,0
874,2
1276,0
966,0
1042,2
448,1
808,1
34,2
148,1
274,2
1165,1
1249,1
964,0
843,0
1059,1
669,2
461,1
680,0
1133,2
626,1
609,0
1281,2
83,2
1223,0
902,0
468,2
73,2
396,1
429,1
1425,2
1136,0
1481,1
1279,0
368,0
860,2
1356,1
265,2
97,1
250,1
154,0
1372,1
81,2
190,0
1415,1
31,0
1395,2
200,2
785,2
454,1
331,0
431,0
844,2
304,1
1490,2
1011,1
725,1
165,2
792,1
717,1
612,2
932,1
278,1
39,2
562,0
1196,1
49,1
1434,2
508,0
310,2
213,0
350,2
854,2
830,1
1391,1
