graph_index,label
31,1
242,0
541,4
376,2
16,2
93,5
346,3
488,1
226,5
532,3
73,4
244,0
199,1
194,1
457,0
177,2
547,3
361,0
38,4
505,5
563,4
417,1
366,5
356,3
172,3
515,2
371,1
387,5
597,5
27,5
176,4
501,3
549,2
19,2
333,1
508,4
395,0
314,1
233,3
265,3
270,3
373,1
330,3
348,4
582,3
427,2
289,5
398,2
181,1
155,5
564,4
4,4
312,1
109,3
466,3
195,3
533,5
163,4
385,0
231,2
459,5
266,2
413,0
349,1
92,5
472,0
318,5
578,1
524,2
230,4
369,5
377,4
279,2
422,1
12,1
246,3
245,1
54,1
79,3
517,0
284,4
426,1
359,5
520,1
49,4
68,4
253,2
441,2
87,0
197,1
261,4
342,4
458,0
156,0
518,1
189,4
22,2
509,0
238,0
131,0
499,1
449,2
30,5
302,5
259,2
23,0
276,5
538,2
404,1
35,3
102,3
439,3
100,1
85,2
311,5
543,2
423,4
148,1
519,5
579,0
116,0
391,1
596,2
326,5
237,4
202,1
382,5
594,4
555,5
208,3
51,2
138,4
263,4
10,3
516,4
136,4
542,3
26,5
337,0
504,0
137,1
118,4
317,2
323,2
456,2
559,1
303,3
510,3
465,4
213,3
448,3
435,1
425,1
227,1
514,5
351,4
367,3
264,1
390,5
528,2
203,5
285,5
63,5
207,0
47,2
474,5
180,5
184,0
134,3
412,3
166,4
121,5
140,3
254,3
442,0
6,3
316,4
158,2
257,1
157,3
581,0
185,3
258,3
143,0
186,4
354,1
374,2
357,4
48,1
490,3
497,1
322,3
587,4
126,3
103,2
560,2
503,2
198,1
481,1
598,0
320,1
325,5
296,2
24,3
62,0
71,4
37,3
588,2
70,0
39,2
262,0
0,1
568,4
416,1
331,4
168,4
50,2
565,1
389,5
595,5
315,5
464,4
477,5
491,0
589,1
99,3
403,0
41,3
544,5
106,2
299,4
287,0
535,1
548,0
273,5
243,3
498,0
574,3
494,2
309,3
480,4
241,0
218,3
383,2
584,1
113,3
468,2
82,4
150,5
384,4
124,2
44,5
562,4
502,2
478,5
108,2
408,2
188,2
500,2
364,0
402,3
561,4
399,2
13,2
298,2
365,0
290,3
540,0
411,2
127,0
240,0
5,2
268,0
300,4
191,2
352,5
120,3
56,3
96,2
280,0
182,3
60,2
576,3
216,3
8,0
347,4
381,0
552,1
65,0
61,4
222,5
577,5
511,2
43,5
3,4
141,3
21,4
224,3
586,2
375,4
67,1
546,1
145,3
52,5
277,0
84,3
479,0
583,1
392,5
46,5
215,0
247,2
437,1
66,2
420,3
421,0
179,2
445,5
447,0
211,5
123,1
250,0
455,0
536,2
98,2
122,4
353,5
42,0
72,1
239,3
368,5
569,5
432,1
164,1
234,5
9,2
539,3
297,3
15,0
355,1
232,2
554,2
90,5
294,1
217,3
388,1
493,0
461,4
451,0
175,4
492,0
450,5
221,2
308,4
506,2
196,2
161,1
386,5
119,0
205,4
132,3
328,1
305,0
570,4
460,5
475,0
147,5
252,2
88,4
522,5
370,4
288,4
171,0
414,4
590,2
2,0
405,4
396,1
40,5
75,2
170,1
476,4
358,3
434,4
487,2
135,2
545,5
531,5
225,3
527,0
393,3
525,0
28,5
125,3
394,5
36,2
183,1
192,4
360,0
17,0
419,3
255,4
206,5
438,1
29,0
530,1
142,5
485,2
482,4
344,1
471,2
269,1
453,3
571,0
53,5
235,1
209,0
20,2
446,1
335,2
114,3
428,1
462,5
407,4
430,3
324,3
301,1
57,5
115,0
74,4
473,0
210,1
454,1
321,3
248,5
272,3
32,1
339,3
223,2
110,3
97,0
236,0
18,1
336,0
267,1
160,4
329,0
149,4
111,3
293,4
162,2
409,5
484,0
572,1
59,4
513,5
201,4
14,5
470,4
33,4
173,0
363,5
433,0
278,4
429,1
144,1
128,5
95,0
174,4
319,5
249,5
112,0
566,4
599,4
130,2
133,3
406,5
567,4
200,1
