graph_index,label
96,0
2,1
56,1
133,0
146,1
61,0
52,1
20,0
4,1
68,1
38,1
33,1
69,1
180,1
148,1
17,0
75,1
177,1
149,0
103,1
158,0
97,1
119,1
86,0
145,1
156,0
41,1
95,1
83,0
99,0
140,1
44,0
165,1
114,1
126,1
120,1
43,1
164,1
144,1
36,1
29,1
131,0
87,0
19,1
88,1
64,1
98,1
168,1
57,1
169,1
118,1
16,1
13,1
135,1
65,1
77,1
143,0
179,1
115,1
8,1
1,1
132,0
24,0
93,1
34,0
46,1
127,1
187,1
159,0
21,1
55,1
66,0
40,0
124,0
136,1
37,0
32,1
6,1
5,1
116,1
78,1
63,0
76,0
141,1
53,1
79,0
35,1
185,1
184,1
104,1
23,0
150,1
47,1
162,0
139,0
138,1
22,1
81,1
14,0
25,1
167,1
155,0
111,0
106,0
11,0
84,1
12,1
74,1
163,1
90,1
176,0
125,0
107,0
175,0
182,1
100,0
121,0
113,1
130,0
142,0
27,0
58,0
147,0
45,0
186,1
70,1
170,1
51,0
60,1
71,0
50,1
39,1
151,1
15,0
181,0
102,1
91,1
112,1
92,1
31,1
30,1
89,0
161,1
154,1
28,1
128,1
85,1
183,1
137,1
172,1
