graph_index,label
949,1
1280,2
1443,2
943,2
129,2
539,1
347,1
962,2
955,0
559,1
813,0
64,1
1408,2
1400,0
623,2
1149,0
850,1
1261,0
637,0
1474,1
1463,2
942,2
579,0
318,0
383,1
1162,2
745,0
1488,0
144,2
825,2
225,0
339,1
1342,2
491,2
1327,1
1378,0
985,0
1336,1
889,2
15,2
256,2
786,2
1210,2
502,0
965,2
300,2
1250,2
7,2
1419,2
406,2
959,0
652,2
984,2
168,0
171,2
423,1
1428,1
826,1
192,0
338,2
983,0
1024,1
120,2
688,1
323,1
1078,2
1066,1
389,2
553,2
753,2
903,2
790,2
993,0
1374,1
1330,2
1049,0
894,2
1204,1
522,2
292,0
789,1
634,0
1061,1
470,1
755,0
526,2
1159,2
91,2
1005,2
1324,2
1377,2
619,0
465,1
1401,1
947,0
1080,1
1460,1
47,1
1164,0
128,1
1001,2
123,1
193,1
967,2
521,0
107,0
743,2
1198,0
1245,0
827,1
574,2
721,2
919,2
399,2
1483,1
1106,2
441,1
997,2
488,0
908,1
222,2
40,1
411,2
53,1
42,1
661,2
1230,2
132,0
566,0
390,1
78,0
334,1
695,1
335,0
1047,2
697,0
1471,0
710,1
111,1
931,0
1069,1
1344,0
1265,2
36,0
1175,0
1067,1
267,0
303,2
859,0
945,2
525,0
1361,2
817,1
1444,2
1453,1
867,0
1277,2
65,1
30,0
164,2
617,2
320,0
621,2
994,0
326,1
872,1
1392,1
1233,2
452,0
394,0
730,1
1287,2
768,2
378,0
1310,2
555,0
1354,2
937,0
1316,0
731,0
1065,0
493,0
906,0
1115,1
563,0
1472,2
424,0
587,1
638,0
1031,2
1397,0
1478,1
668,2
177,2
264,0
204,2
601,0
809,0
972,0
1124,2
1454,1
41,2
632,0
1412,0
1375,2
1103,0
538,2
1359,1
1157,1
259,2
1170,1
432,0
60,1
1003,2
622,1
1495,0
958,2
494,0
355,0
750,1
1255,1
1122,1
1329,2
1199,2
1155,1
1267,1
1121,2
797,0
1489,0
1402,1
10,2
1076,1
373,2
910,2
734,1
1288,0
131,0
670,2
814,1
940,0
1254,0
150,2
1346,2
467,2
666,1
1063,0
18,1
523,2
1045,1
1366,1
1410,1
1145,2
798,0
1221,0
301,0
866,2
848,0
173,0
232,2
1036,1
457,2
183,0
427,0
425,0
333,2
682,0
723,2
1082,0
500,1
1234,1
266,0
68,2
1113,2
